GCF_051131785.1;protein_799,,,GCF_016757595.1;protein_181,,,,,
GCF_051131785.1;protein_8,GCF_016748925.1;protein_1460,,,GCF_006338415.1;protein_9,,,,
GCF_051131785.1;protein_80,GCF_016748925.1;protein_1384,GCF_022923775.1;protein_88,GCF_016757595.1;protein_1414,GCF_006338415.1;protein_82,,,,
GCF_051131785.1;protein_800,,,,GCF_006338415.1;protein_565,,,,
GCF_051131785.1;protein_803,,,,GCF_006338415.1;protein_562,,,,
GCF_051131785.1;protein_804,,,,GCF_006338415.1;protein_561,,,,
GCF_051131785.1;protein_81,GCF_016748925.1;protein_1383,GCF_022923775.1;protein_89,GCF_016757595.1;protein_1413,GCF_006338415.1;protein_83,,,,
GCF_051131785.1;protein_810,,,,GCF_006338415.1;protein_555,,,,
GCF_051131785.1;protein_811,,,GCF_016757595.1;protein_185,GCF_006338415.1;protein_554,,,,
GCF_051131785.1;protein_812,,,GCF_016757595.1;protein_186,,,,,
GCF_051131785.1;protein_813,,,GCF_016757595.1;protein_187,,,,,
GCF_051131785.1;protein_814,,,GCF_016757595.1;protein_188,,,,,
GCF_051131785.1;protein_816,,,GCF_016757595.1;protein_190,GCF_006338415.1;protein_549,,,,
GCF_051131785.1;protein_817,,,GCF_016757595.1;protein_191,GCF_006338415.1;protein_548,,,,
GCF_051131785.1;protein_818,,,,GCF_006338415.1;protein_547,,,,
GCF_051131785.1;protein_82,GCF_016748925.1;protein_1382,GCF_022923775.1;protein_90,GCF_016757595.1;protein_1412,GCF_006338415.1;protein_84,,,,
GCF_051131785.1;protein_824,,GCF_022923775.1;protein_747,GCF_016757595.1;protein_196,,,,,
GCF_051131785.1;protein_828,,,GCF_016757595.1;protein_197,,,,,
GCF_051131785.1;protein_829,,GCF_022923775.1;protein_749,,,,,,
GCF_051131785.1;protein_83,GCF_016748925.1;protein_1381,GCF_022923775.1;protein_91,GCF_016757595.1;protein_1411,GCF_006338415.1;protein_85,,,,
GCF_051131785.1;protein_830,,GCF_022923775.1;protein_750,,,,,,
GCF_051131785.1;protein_831,,GCF_022923775.1;protein_751,GCF_016757595.1;protein_201,,,,,
,GCF_051131785.1;protein_832,GCF_016757595.1;protein_202,GCF_022923775.1;protein_752,,,,,
GCF_051131785.1;protein_836,GCF_016748925.1;protein_667,GCF_022923775.1;protein_755,GCF_016757595.1;protein_672,GCF_006338415.1;protein_806,,,,
GCF_051131785.1;protein_838,GCF_016748925.1;protein_669,GCF_022923775.1;protein_758,GCF_016757595.1;protein_670,GCF_006338415.1;protein_808,,,,
GCF_051131785.1;protein_839,GCF_016748925.1;protein_670,GCF_022923775.1;protein_759,GCF_016757595.1;protein_669,GCF_006338415.1;protein_809,,,,
GCF_051131785.1;protein_84,GCF_016748925.1;protein_1380,GCF_022923775.1;protein_92,GCF_016757595.1;protein_1410,GCF_006338415.1;protein_86,,,,
GCF_051131785.1;protein_840,GCF_016748925.1;protein_671,GCF_022923775.1;protein_760,GCF_016757595.1;protein_668,GCF_006338415.1;protein_810,,,,
GCF_051131785.1;protein_841,GCF_016748925.1;protein_672,GCF_022923775.1;protein_761,GCF_016757595.1;protein_667,GCF_006338415.1;protein_811,,,,
GCF_051131785.1;protein_842,GCF_016748925.1;protein_673,GCF_022923775.1;protein_762,GCF_016757595.1;protein_666,GCF_006338415.1;protein_812,,,,
GCF_051131785.1;protein_843,GCF_016748925.1;protein_674,GCF_022923775.1;protein_763,GCF_016757595.1;protein_665,GCF_006338415.1;protein_813,,,,
GCF_006338415.1;protein_814,GCF_016748925.1;protein_675,GCF_022923775.1;protein_764,,GCF_016757595.1;protein_664,GCF_051131785.1;protein_844,,,
GCF_051131785.1;protein_845,GCF_016748925.1;protein_678,GCF_022923775.1;protein_765,GCF_016757595.1;protein_662,GCF_006338415.1;protein_817,,,,
GCF_051131785.1;protein_846,GCF_016748925.1;protein_677,GCF_022923775.1;protein_766,GCF_016757595.1;protein_661,GCF_006338415.1;protein_816,,,,
GCF_051131785.1;protein_847,GCF_016748925.1;protein_676,,GCF_016757595.1;protein_660,GCF_006338415.1;protein_818,,,,
GCF_051131785.1;protein_848,GCF_016748925.1;protein_680,GCF_022923775.1;protein_768,GCF_016757595.1;protein_659,GCF_006338415.1;protein_819,,,,
GCF_051131785.1;protein_849,GCF_016748925.1;protein_681,GCF_022923775.1;protein_769,GCF_016757595.1;protein_658,GCF_006338415.1;protein_820,,,,
GCF_051131785.1;protein_85,GCF_016748925.1;protein_1379,GCF_022923775.1;protein_93,GCF_016757595.1;protein_1409,GCF_006338415.1;protein_87,,,,
GCF_051131785.1;protein_850,GCF_016748925.1;protein_682,GCF_022923775.1;protein_770,GCF_016757595.1;protein_657,GCF_006338415.1;protein_821,,,,
GCF_051131785.1;protein_851,GCF_016748925.1;protein_683,GCF_022923775.1;protein_771,GCF_016757595.1;protein_656,GCF_006338415.1;protein_822,,,,
GCF_051131785.1;protein_852,GCF_016748925.1;protein_684,,,GCF_006338415.1;protein_823,,,,
GCF_051131785.1;protein_853,,GCF_022923775.1;protein_773,,GCF_006338415.1;protein_824,,,,
GCF_051131785.1;protein_854,,,,GCF_006338415.1;protein_825,,,,
GCF_051131785.1;protein_855,GCF_016748925.1;protein_687,GCF_022923775.1;protein_777,GCF_016757595.1;protein_651,GCF_006338415.1;protein_826,,,,
GCF_051131785.1;protein_856,GCF_016748925.1;protein_688,GCF_022923775.1;protein_778,GCF_016757595.1;protein_650,GCF_006338415.1;protein_827,,,,
GCF_051131785.1;protein_857,GCF_016748925.1;protein_689,GCF_022923775.1;protein_779,GCF_016757595.1;protein_649,GCF_006338415.1;protein_828,,,,
GCF_051131785.1;protein_858,GCF_016748925.1;protein_690,GCF_022923775.1;protein_780,GCF_016757595.1;protein_648,GCF_006338415.1;protein_829,,,,
GCF_051131785.1;protein_859,GCF_016748925.1;protein_691,GCF_022923775.1;protein_781,GCF_016757595.1;protein_647,GCF_006338415.1;protein_830,,,,
GCF_051131785.1;protein_86,GCF_016748925.1;protein_1378,GCF_022923775.1;protein_94,GCF_016757595.1;protein_1408,GCF_006338415.1;protein_88,,,,
GCF_051131785.1;protein_860,GCF_016748925.1;protein_692,GCF_022923775.1;protein_782,GCF_016757595.1;protein_646,GCF_006338415.1;protein_831,,,,
GCF_051131785.1;protein_861,GCF_016748925.1;protein_693,GCF_022923775.1;protein_783,GCF_016757595.1;protein_645,GCF_006338415.1;protein_832,,,,
GCF_051131785.1;protein_862,GCF_016748925.1;protein_694,GCF_022923775.1;protein_784,GCF_016757595.1;protein_644,GCF_006338415.1;protein_833,,,,
GCF_051131785.1;protein_863,GCF_016748925.1;protein_695,GCF_022923775.1;protein_785,GCF_016757595.1;protein_643,GCF_006338415.1;protein_834,,,,
GCF_051131785.1;protein_864,GCF_016748925.1;protein_696,GCF_022923775.1;protein_786,GCF_016757595.1;protein_642,GCF_006338415.1;protein_835,,,,
GCF_006338415.1;protein_836,GCF_051131785.1;protein_865,GCF_016757595.1;protein_641,,GCF_016748925.1;protein_697,,,,
GCF_051131785.1;protein_866,GCF_016748925.1;protein_698,,GCF_016757595.1;protein_640,GCF_006338415.1;protein_837,,,,
GCF_051131785.1;protein_867,GCF_016748925.1;protein_699,GCF_022923775.1;protein_789,GCF_016757595.1;protein_639,GCF_006338415.1;protein_838,,,,
GCF_051131785.1;protein_868,GCF_016748925.1;protein_700,GCF_022923775.1;protein_790,GCF_016757595.1;protein_638,GCF_006338415.1;protein_839,,,,
GCF_051131785.1;protein_869,GCF_016748925.1;protein_701,GCF_022923775.1;protein_791,GCF_016757595.1;protein_637,GCF_006338415.1;protein_840,,,,
GCF_051131785.1;protein_87,GCF_016748925.1;protein_1377,GCF_022923775.1;protein_95,GCF_016757595.1;protein_1407,GCF_006338415.1;protein_89,,,,
GCF_051131785.1;protein_870,GCF_016748925.1;protein_702,GCF_022923775.1;protein_792,GCF_016757595.1;protein_636,GCF_006338415.1;protein_841,,,,
GCF_051131785.1;protein_871,GCF_016748925.1;protein_703,GCF_022923775.1;protein_793,GCF_016757595.1;protein_635,GCF_006338415.1;protein_842,,,,
GCF_051131785.1;protein_872,GCF_016748925.1;protein_704,GCF_022923775.1;protein_794,GCF_016757595.1;protein_634,GCF_006338415.1;protein_843,,,,
GCF_051131785.1;protein_873,GCF_016748925.1;protein_705,GCF_022923775.1;protein_795,GCF_016757595.1;protein_633,GCF_006338415.1;protein_844,,,,
GCF_051131785.1;protein_874,GCF_016748925.1;protein_706,GCF_022923775.1;protein_796,GCF_016757595.1;protein_632,GCF_006338415.1;protein_845,,,,
GCF_051131785.1;protein_875,GCF_016748925.1;protein_707,GCF_022923775.1;protein_797,GCF_016757595.1;protein_631,GCF_006338415.1;protein_846,,,,
GCF_051131785.1;protein_876,GCF_016748925.1;protein_708,GCF_022923775.1;protein_798,GCF_016757595.1;protein_630,GCF_006338415.1;protein_847,,,,
GCF_051131785.1;protein_877,GCF_016748925.1;protein_709,GCF_022923775.1;protein_799,GCF_016757595.1;protein_629,GCF_006338415.1;protein_848,,,,
GCF_016748925.1;protein_710,GCF_016757595.1;protein_628,GCF_051131785.1;protein_878,GCF_022923775.1;protein_800,GCF_006338415.1;protein_849,,,,
GCF_051131785.1;protein_879,GCF_016748925.1;protein_711,GCF_022923775.1;protein_801,GCF_016757595.1;protein_627,GCF_006338415.1;protein_850,,,,
GCF_051131785.1;protein_880,GCF_016748925.1;protein_712,GCF_022923775.1;protein_802,GCF_016757595.1;protein_626,GCF_006338415.1;protein_851,,,,
GCF_051131785.1;protein_881,GCF_016748925.1;protein_713,GCF_022923775.1;protein_803,GCF_016757595.1;protein_625,GCF_006338415.1;protein_852,,,,
GCF_051131785.1;protein_882,GCF_016748925.1;protein_714,GCF_022923775.1;protein_804,GCF_016757595.1;protein_624,GCF_006338415.1;protein_853,,,,
GCF_051131785.1;protein_883,GCF_016748925.1;protein_715,GCF_022923775.1;protein_805,GCF_016757595.1;protein_623,GCF_006338415.1;protein_854,,,,
GCF_051131785.1;protein_884,GCF_016748925.1;protein_716,GCF_022923775.1;protein_806,GCF_016757595.1;protein_622,GCF_006338415.1;protein_855,,,,
GCF_051131785.1;protein_885,GCF_016748925.1;protein_717,GCF_022923775.1;protein_807,GCF_016757595.1;protein_621,GCF_006338415.1;protein_856,,,,
GCF_051131785.1;protein_886,GCF_022923775.1;protein_808,GCF_016748925.1;protein_718,,GCF_016757595.1;protein_620,GCF_006338415.1;protein_858,,,
GCF_051131785.1;protein_887,GCF_016748925.1;protein_719,,GCF_016757595.1;protein_619,,,,,
GCF_051131785.1;protein_888,GCF_016748925.1;protein_721,,GCF_016757595.1;protein_618,,,,,
GCF_051131785.1;protein_889,,,GCF_016757595.1;protein_617,,,,,
GCF_051131785.1;protein_89,GCF_016748925.1;protein_1376,,,GCF_006338415.1;protein_315,,,,
GCF_051131785.1;protein_890,,GCF_022923775.1;protein_813,,,,,,
GCF_051131785.1;protein_891,GCF_016748925.1;protein_723,GCF_022923775.1;protein_814,GCF_016757595.1;protein_615,GCF_006338415.1;protein_863,,,,
GCF_051131785.1;protein_892,GCF_016748925.1;protein_724,GCF_022923775.1;protein_815,GCF_016757595.1;protein_614,GCF_006338415.1;protein_864,,,,
GCF_051131785.1;protein_893,GCF_016748925.1;protein_725,GCF_022923775.1;protein_816,GCF_016757595.1;protein_613,GCF_006338415.1;protein_865,,,,
GCF_051131785.1;protein_894,,GCF_022923775.1;protein_817,GCF_016757595.1;protein_612,,,,,
GCF_051131785.1;protein_895,GCF_016748925.1;protein_727,GCF_022923775.1;protein_818,GCF_016757595.1;protein_611,GCF_006338415.1;protein_867,,,,
GCF_051131785.1;protein_896,GCF_016748925.1;protein_728,GCF_022923775.1;protein_819,GCF_016757595.1;protein_610,GCF_006338415.1;protein_868,,,,
GCF_051131785.1;protein_897,GCF_016748925.1;protein_729,GCF_022923775.1;protein_820,GCF_016757595.1;protein_609,GCF_006338415.1;protein_869,,,,
GCF_051131785.1;protein_898,GCF_016748925.1;protein_730,GCF_022923775.1;protein_821,GCF_016757595.1;protein_608,GCF_006338415.1;protein_870,,,,
GCF_051131785.1;protein_899,GCF_016748925.1;protein_731,GCF_022923775.1;protein_822,GCF_016757595.1;protein_607,GCF_006338415.1;protein_871,,,,
GCF_051131785.1;protein_900,GCF_016748925.1;protein_732,GCF_022923775.1;protein_823,GCF_016757595.1;protein_606,GCF_006338415.1;protein_872,,,,
GCF_051131785.1;protein_901,GCF_016748925.1;protein_733,GCF_022923775.1;protein_824,GCF_016757595.1;protein_605,GCF_006338415.1;protein_873,,,,
GCF_051131785.1;protein_902,GCF_016748925.1;protein_734,GCF_022923775.1;protein_825,GCF_016757595.1;protein_604,GCF_006338415.1;protein_874,,,,
GCF_051131785.1;protein_903,GCF_016748925.1;protein_735,GCF_022923775.1;protein_826,GCF_016757595.1;protein_603,GCF_006338415.1;protein_876,,,,
GCF_051131785.1;protein_904,GCF_016748925.1;protein_736,GCF_022923775.1;protein_827,GCF_016757595.1;protein_602,GCF_006338415.1;protein_877,,,,
GCF_051131785.1;protein_905,GCF_016748925.1;protein_737,GCF_022923775.1;protein_828,GCF_016757595.1;protein_601,GCF_006338415.1;protein_878,,,,
GCF_051131785.1;protein_906,GCF_016748925.1;protein_738,GCF_022923775.1;protein_829,GCF_016757595.1;protein_600,GCF_006338415.1;protein_879,,,,
GCF_051131785.1;protein_907,GCF_016748925.1;protein_739,GCF_022923775.1;protein_830,GCF_016757595.1;protein_599,GCF_006338415.1;protein_880,,,,
GCF_051131785.1;protein_908,GCF_016748925.1;protein_740,GCF_022923775.1;protein_831,GCF_016757595.1;protein_598,GCF_006338415.1;protein_881,,,,
GCF_051131785.1;protein_909,GCF_016748925.1;protein_741,GCF_022923775.1;protein_832,GCF_016757595.1;protein_597,GCF_006338415.1;protein_882,,,,
GCF_051131785.1;protein_911,GCF_016748925.1;protein_743,GCF_022923775.1;protein_834,GCF_016757595.1;protein_595,GCF_006338415.1;protein_884,,,,
GCF_051131785.1;protein_912,GCF_016748925.1;protein_744,GCF_022923775.1;protein_835,GCF_016757595.1;protein_594,GCF_006338415.1;protein_885,,,,
GCF_051131785.1;protein_913,GCF_016748925.1;protein_745,GCF_022923775.1;protein_836,GCF_016757595.1;protein_593,GCF_006338415.1;protein_886,,,,
GCF_051131785.1;protein_914,GCF_016748925.1;protein_746,GCF_022923775.1;protein_837,GCF_016757595.1;protein_592,GCF_006338415.1;protein_887,,,,
GCF_051131785.1;protein_915,GCF_016748925.1;protein_747,GCF_022923775.1;protein_838,GCF_016757595.1;protein_591,GCF_006338415.1;protein_888,,,,
GCF_051131785.1;protein_916,GCF_016748925.1;protein_748,GCF_022923775.1;protein_839,GCF_016757595.1;protein_590,GCF_006338415.1;protein_889,,,,
GCF_051131785.1;protein_917,GCF_016748925.1;protein_749,GCF_022923775.1;protein_840,GCF_016757595.1;protein_589,GCF_006338415.1;protein_890,,,,
GCF_051131785.1;protein_918,GCF_016748925.1;protein_750,GCF_022923775.1;protein_841,GCF_016757595.1;protein_588,GCF_006338415.1;protein_891,,,,
GCF_051131785.1;protein_919,GCF_016748925.1;protein_751,GCF_022923775.1;protein_842,GCF_016757595.1;protein_587,GCF_006338415.1;protein_892,,,,
GCF_051131785.1;protein_92,GCF_016748925.1;protein_1374,GCF_022923775.1;protein_97,GCF_016757595.1;protein_1403,GCF_006338415.1;protein_90,,,,
GCF_051131785.1;protein_920,GCF_016748925.1;protein_752,GCF_022923775.1;protein_843,GCF_016757595.1;protein_586,GCF_006338415.1;protein_893,,,,
GCF_051131785.1;protein_921,GCF_016748925.1;protein_753,GCF_022923775.1;protein_844,GCF_016757595.1;protein_585,GCF_006338415.1;protein_894,,,,
GCF_051131785.1;protein_922,GCF_016748925.1;protein_754,GCF_022923775.1;protein_845,GCF_016757595.1;protein_584,GCF_006338415.1;protein_895,,,,
GCF_051131785.1;protein_923,GCF_016748925.1;protein_755,GCF_022923775.1;protein_846,GCF_016757595.1;protein_583,GCF_006338415.1;protein_896,,,,
GCF_051131785.1;protein_924,GCF_016748925.1;protein_757,GCF_022923775.1;protein_848,GCF_016757595.1;protein_582,GCF_006338415.1;protein_897,,,,
GCF_051131785.1;protein_925,GCF_016748925.1;protein_758,GCF_022923775.1;protein_849,GCF_016757595.1;protein_581,GCF_006338415.1;protein_898,,,,
GCF_051131785.1;protein_926,GCF_016748925.1;protein_759,GCF_022923775.1;protein_850,GCF_016757595.1;protein_580,GCF_006338415.1;protein_899,,,,
GCF_051131785.1;protein_927,,GCF_022923775.1;protein_851,,GCF_006338415.1;protein_900,,,,
GCF_051131785.1;protein_928,GCF_016748925.1;protein_761,GCF_022923775.1;protein_852,GCF_016757595.1;protein_578,GCF_006338415.1;protein_901,,,,
GCF_051131785.1;protein_929,GCF_016748925.1;protein_762,GCF_022923775.1;protein_853,GCF_016757595.1;protein_577,GCF_006338415.1;protein_902,,,,
GCF_051131785.1;protein_930,GCF_016748925.1;protein_763,GCF_022923775.1;protein_854,GCF_016757595.1;protein_576,GCF_006338415.1;protein_903,,,,
GCF_051131785.1;protein_931,GCF_016748925.1;protein_764,GCF_022923775.1;protein_855,GCF_016757595.1;protein_575,GCF_006338415.1;protein_904,,,,
GCF_051131785.1;protein_932,GCF_016748925.1;protein_765,GCF_022923775.1;protein_625,GCF_016757595.1;protein_574,GCF_006338415.1;protein_905,,,,
GCF_051131785.1;protein_933,GCF_016748925.1;protein_766,GCF_022923775.1;protein_624,GCF_016757595.1;protein_573,GCF_006338415.1;protein_906,,,,
GCF_051131785.1;protein_934,GCF_016748925.1;protein_767,GCF_022923775.1;protein_623,GCF_016757595.1;protein_572,GCF_006338415.1;protein_907,,,,
GCF_051131785.1;protein_935,GCF_016748925.1;protein_768,GCF_022923775.1;protein_622,GCF_016757595.1;protein_571,GCF_006338415.1;protein_908,,,,
GCF_051131785.1;protein_936,GCF_016748925.1;protein_769,GCF_022923775.1;protein_621,GCF_016757595.1;protein_570,GCF_006338415.1;protein_909,,,,
GCF_051131785.1;protein_937,GCF_016748925.1;protein_770,GCF_022923775.1;protein_620,GCF_016757595.1;protein_569,GCF_006338415.1;protein_910,,,,
GCF_051131785.1;protein_938,GCF_016748925.1;protein_771,GCF_022923775.1;protein_619,GCF_016757595.1;protein_568,GCF_006338415.1;protein_911,,,,
GCF_051131785.1;protein_939,GCF_016748925.1;protein_772,GCF_022923775.1;protein_618,GCF_016757595.1;protein_567,GCF_006338415.1;protein_912,,,,
GCF_051131785.1;protein_940,GCF_016748925.1;protein_773,GCF_022923775.1;protein_617,GCF_016757595.1;protein_566,GCF_006338415.1;protein_913,,,,
GCF_051131785.1;protein_941,GCF_016748925.1;protein_774,GCF_022923775.1;protein_616,GCF_016757595.1;protein_565,GCF_006338415.1;protein_914,,,,
GCF_051131785.1;protein_942,GCF_016748925.1;protein_775,GCF_022923775.1;protein_615,GCF_016757595.1;protein_564,GCF_006338415.1;protein_915,,,,
GCF_051131785.1;protein_943,GCF_016748925.1;protein_776,GCF_022923775.1;protein_614,GCF_016757595.1;protein_563,GCF_006338415.1;protein_916,,,,
GCF_051131785.1;protein_944,GCF_016748925.1;protein_777,GCF_022923775.1;protein_613,GCF_016757595.1;protein_562,GCF_006338415.1;protein_917,,,,
GCF_051131785.1;protein_945,GCF_016748925.1;protein_778,GCF_022923775.1;protein_612,GCF_016757595.1;protein_561,GCF_006338415.1;protein_918,,,,
GCF_051131785.1;protein_946,GCF_016748925.1;protein_779,GCF_022923775.1;protein_611,GCF_016757595.1;protein_560,GCF_006338415.1;protein_919,,,,
GCF_051131785.1;protein_947,GCF_016748925.1;protein_780,GCF_022923775.1;protein_610,GCF_016757595.1;protein_559,GCF_006338415.1;protein_920,,,,
GCF_051131785.1;protein_948,GCF_016748925.1;protein_781,GCF_022923775.1;protein_609,GCF_016757595.1;protein_558,GCF_006338415.1;protein_921,,,,
GCF_051131785.1;protein_949,GCF_016748925.1;protein_782,GCF_022923775.1;protein_608,GCF_016757595.1;protein_557,GCF_006338415.1;protein_922,,,,
GCF_051131785.1;protein_95,GCF_016748925.1;protein_1371,GCF_022923775.1;protein_100,GCF_016757595.1;protein_1400,GCF_006338415.1;protein_93,,,,
GCF_051131785.1;protein_950,GCF_016748925.1;protein_783,GCF_022923775.1;protein_607,GCF_016757595.1;protein_556,GCF_006338415.1;protein_923,,,,
GCF_051131785.1;protein_951,GCF_016748925.1;protein_784,GCF_022923775.1;protein_606,GCF_016757595.1;protein_555,GCF_006338415.1;protein_924,,,,
GCF_051131785.1;protein_952,GCF_016748925.1;protein_785,GCF_022923775.1;protein_605,GCF_016757595.1;protein_553,GCF_006338415.1;protein_925,,,,
GCF_051131785.1;protein_953,GCF_016748925.1;protein_786,GCF_022923775.1;protein_604,GCF_016757595.1;protein_552,GCF_006338415.1;protein_926,,,,
GCF_051131785.1;protein_954,GCF_016748925.1;protein_787,GCF_022923775.1;protein_603,GCF_016757595.1;protein_551,GCF_006338415.1;protein_927,,,,
GCF_051131785.1;protein_955,GCF_016748925.1;protein_788,GCF_022923775.1;protein_602,GCF_016757595.1;protein_550,GCF_006338415.1;protein_928,,,,
GCF_051131785.1;protein_956,GCF_016748925.1;protein_789,GCF_022923775.1;protein_601,GCF_016757595.1;protein_549,GCF_006338415.1;protein_929,,,,
GCF_051131785.1;protein_957,GCF_016748925.1;protein_790,GCF_022923775.1;protein_600,GCF_016757595.1;protein_548,GCF_006338415.1;protein_930,,,,
GCF_051131785.1;protein_958,GCF_016748925.1;protein_791,GCF_022923775.1;protein_599,GCF_016757595.1;protein_547,GCF_006338415.1;protein_931,,,,
GCF_051131785.1;protein_959,GCF_016748925.1;protein_792,GCF_022923775.1;protein_598,GCF_016757595.1;protein_546,GCF_006338415.1;protein_932,,,,
GCF_051131785.1;protein_96,GCF_016748925.1;protein_1370,GCF_022923775.1;protein_101,GCF_016757595.1;protein_1399,GCF_006338415.1;protein_94,,,,
GCF_051131785.1;protein_960,GCF_016748925.1;protein_793,GCF_022923775.1;protein_597,GCF_016757595.1;protein_545,GCF_006338415.1;protein_933,,,,
GCF_051131785.1;protein_961,GCF_016748925.1;protein_794,GCF_022923775.1;protein_596,GCF_016757595.1;protein_544,GCF_006338415.1;protein_934,,,,
GCF_051131785.1;protein_962,GCF_016748925.1;protein_795,GCF_022923775.1;protein_595,GCF_016757595.1;protein_543,GCF_006338415.1;protein_935,,,,
GCF_051131785.1;protein_963,GCF_016748925.1;protein_796,GCF_022923775.1;protein_594,GCF_016757595.1;protein_542,GCF_006338415.1;protein_936,,,,
GCF_051131785.1;protein_964,GCF_016748925.1;protein_797,GCF_022923775.1;protein_593,GCF_016757595.1;protein_541,GCF_006338415.1;protein_937,,,,
GCF_051131785.1;protein_965,GCF_016748925.1;protein_798,GCF_022923775.1;protein_592,GCF_016757595.1;protein_540,GCF_006338415.1;protein_938,,,,
GCF_051131785.1;protein_968,GCF_016748925.1;protein_808,GCF_022923775.1;protein_589,,,,,,
GCF_051131785.1;protein_969,GCF_016748925.1;protein_809,GCF_022923775.1;protein_587,GCF_016757595.1;protein_535,GCF_006338415.1;protein_947,,,,
GCF_051131785.1;protein_97,GCF_016748925.1;protein_1369,GCF_022923775.1;protein_102,GCF_016757595.1;protein_1398,GCF_006338415.1;protein_95,,,,
GCF_051131785.1;protein_970,GCF_016748925.1;protein_810,GCF_022923775.1;protein_586,GCF_016757595.1;protein_534,GCF_006338415.1;protein_948,,,,
GCF_051131785.1;protein_971,GCF_016748925.1;protein_811,GCF_022923775.1;protein_585,GCF_016757595.1;protein_533,GCF_006338415.1;protein_949,,,,
GCF_051131785.1;protein_972,GCF_016748925.1;protein_812,GCF_022923775.1;protein_584,GCF_016757595.1;protein_532,GCF_006338415.1;protein_950,,,,
GCF_051131785.1;protein_973,GCF_016748925.1;protein_813,GCF_022923775.1;protein_583,GCF_016757595.1;protein_531,GCF_006338415.1;protein_951,,,,
GCF_051131785.1;protein_974,GCF_016748925.1;protein_814,GCF_022923775.1;protein_582,GCF_016757595.1;protein_530,GCF_006338415.1;protein_952,,,,
GCF_051131785.1;protein_975,GCF_016748925.1;protein_815,GCF_022923775.1;protein_581,GCF_016757595.1;protein_529,GCF_006338415.1;protein_953,,,,
GCF_051131785.1;protein_976,GCF_016748925.1;protein_816,GCF_022923775.1;protein_580,GCF_016757595.1;protein_528,GCF_006338415.1;protein_954,,,,
GCF_051131785.1;protein_977,GCF_016748925.1;protein_817,GCF_022923775.1;protein_579,GCF_016757595.1;protein_527,GCF_006338415.1;protein_955,,,,
GCF_051131785.1;protein_978,GCF_016748925.1;protein_818,GCF_022923775.1;protein_578,GCF_016757595.1;protein_526,GCF_006338415.1;protein_956,,,,
GCF_051131785.1;protein_979,GCF_016748925.1;protein_819,GCF_022923775.1;protein_577,GCF_016757595.1;protein_525,GCF_006338415.1;protein_957,,,,
GCF_051131785.1;protein_980,GCF_016748925.1;protein_820,GCF_022923775.1;protein_576,GCF_016757595.1;protein_524,GCF_006338415.1;protein_958,,,,
GCF_051131785.1;protein_981,GCF_016748925.1;protein_821,GCF_022923775.1;protein_575,GCF_016757595.1;protein_523,GCF_006338415.1;protein_959,,,,
GCF_051131785.1;protein_982,GCF_016748925.1;protein_822,GCF_022923775.1;protein_574,GCF_016757595.1;protein_522,GCF_006338415.1;protein_960,,,,
GCF_051131785.1;protein_983,GCF_016748925.1;protein_823,GCF_022923775.1;protein_573,GCF_016757595.1;protein_521,GCF_006338415.1;protein_961,,,,
GCF_051131785.1;protein_984,GCF_016748925.1;protein_824,GCF_022923775.1;protein_572,GCF_016757595.1;protein_520,GCF_006338415.1;protein_962,,,,
GCF_051131785.1;protein_985,GCF_016748925.1;protein_825,GCF_022923775.1;protein_571,GCF_016757595.1;protein_519,GCF_006338415.1;protein_963,,,,
GCF_051131785.1;protein_986,GCF_016748925.1;protein_826,GCF_022923775.1;protein_570,GCF_016757595.1;protein_518,GCF_006338415.1;protein_964,,,,
GCF_051131785.1;protein_987,GCF_016748925.1;protein_827,GCF_022923775.1;protein_569,GCF_016757595.1;protein_517,GCF_006338415.1;protein_965,,,,
GCF_051131785.1;protein_988,GCF_016748925.1;protein_828,GCF_022923775.1;protein_568,GCF_016757595.1;protein_516,GCF_006338415.1;protein_966,,,,
GCF_051131785.1;protein_989,GCF_016748925.1;protein_829,GCF_022923775.1;protein_567,GCF_016757595.1;protein_515,GCF_006338415.1;protein_967,,,,
GCF_051131785.1;protein_990,GCF_016748925.1;protein_830,GCF_022923775.1;protein_566,GCF_016757595.1;protein_514,GCF_006338415.1;protein_968,,,,
GCF_051131785.1;protein_991,GCF_016748925.1;protein_831,GCF_022923775.1;protein_565,GCF_016757595.1;protein_513,GCF_006338415.1;protein_969,,,,
GCF_051131785.1;protein_992,GCF_016748925.1;protein_832,GCF_022923775.1;protein_564,GCF_016757595.1;protein_512,GCF_006338415.1;protein_970,,,,
GCF_051131785.1;protein_993,GCF_016748925.1;protein_833,GCF_022923775.1;protein_563,GCF_016757595.1;protein_511,GCF_006338415.1;protein_971,,,,
GCF_051131785.1;protein_994,GCF_016748925.1;protein_834,GCF_022923775.1;protein_562,GCF_016757595.1;protein_510,GCF_006338415.1;protein_972,,,,
GCF_051131785.1;protein_996,GCF_016748925.1;protein_449,GCF_022923775.1;protein_997,GCF_016757595.1;protein_507,GCF_006338415.1;protein_975,,,,
GCF_051131785.1;protein_997,GCF_016748925.1;protein_448,GCF_022923775.1;protein_998,GCF_016757595.1;protein_506,GCF_006338415.1;protein_976,,,,
GCF_051131785.1;protein_998,GCF_016748925.1;protein_447,GCF_022923775.1;protein_999,GCF_016757595.1;protein_505,GCF_006338415.1;protein_977,,,,
GCF_051131785.1;protein_999,GCF_016748925.1;protein_446,,,GCF_006338415.1;protein_978,,,,
