GCF_000685705.1;protein_953,GCF_000827025.1;protein_673,GCF_010917675.1;protein_1046,GCF_020735805.1;protein_1226,GCF_010917155.1;protein_1393,GCF_013122035.1;protein_816,GCF_016755735.1;protein_689,GCF_016749215.1;protein_729,,GCF_022921915.1;protein_778,GCF_003939085.1;protein_687,,,,,,
GCF_013122035.1;protein_817,GCF_016755735.1;protein_690,GCF_022921915.1;protein_777,GCF_010917155.1;protein_1392,GCF_010917675.1;protein_1045,GCF_016749215.1;protein_728,GCF_003939085.1;protein_686,GCF_000685705.1;protein_952,GCF_000827025.1;protein_672,GCF_020735805.1;protein_1225,,,,,,,
GCF_013122035.1;protein_818,GCF_016755735.1;protein_691,GCF_022921915.1;protein_776,GCF_010917155.1;protein_1391,GCF_010917675.1;protein_1044,GCF_016749215.1;protein_727,GCF_003939085.1;protein_685,GCF_000685705.1;protein_951,GCF_000827025.1;protein_671,GCF_020735805.1;protein_1224,,,,,,,
GCF_013122035.1;protein_819,GCF_016755735.1;protein_692,GCF_022921915.1;protein_775,GCF_010917155.1;protein_1390,GCF_010917675.1;protein_1043,GCF_016749215.1;protein_726,GCF_003939085.1;protein_684,GCF_000685705.1;protein_950,GCF_000827025.1;protein_670,GCF_020735805.1;protein_1223,,,,,,,
GCF_010917675.1;protein_187,,GCF_016755735.1;protein_247,GCF_003939085.1;protein_445,GCF_013122035.1;protein_82,,,,,,,,,,,,
GCF_013122035.1;protein_820,GCF_016755735.1;protein_693,GCF_022921915.1;protein_774,GCF_010917155.1;protein_1389,GCF_010917675.1;protein_1042,GCF_016749215.1;protein_725,GCF_003939085.1;protein_683,GCF_000685705.1;protein_949,GCF_000827025.1;protein_669,GCF_020735805.1;protein_1222,,,,,,,
GCF_013122035.1;protein_821,GCF_016755735.1;protein_694,GCF_022921915.1;protein_773,GCF_010917155.1;protein_1388,GCF_010917675.1;protein_1041,GCF_016749215.1;protein_724,GCF_003939085.1;protein_682,GCF_000685705.1;protein_948,GCF_000827025.1;protein_668,GCF_020735805.1;protein_1221,,,,,,,
GCF_013122035.1;protein_822,GCF_016755735.1;protein_695,GCF_022921915.1;protein_769,GCF_010917155.1;protein_1398,GCF_010917675.1;protein_1040,GCF_016749215.1;protein_734,GCF_003939085.1;protein_681,GCF_000685705.1;protein_947,GCF_000827025.1;protein_667,GCF_020735805.1;protein_1220,,,,,,,
GCF_013122035.1;protein_823,GCF_016755735.1;protein_696,GCF_022921915.1;protein_768,GCF_010917155.1;protein_1399,GCF_010917675.1;protein_1039,GCF_016749215.1;protein_735,GCF_003939085.1;protein_680,GCF_000685705.1;protein_946,GCF_000827025.1;protein_666,GCF_020735805.1;protein_1219,,,,,,,
GCF_013122035.1;protein_824,GCF_016755735.1;protein_697,GCF_022921915.1;protein_767,GCF_010917155.1;protein_1400,GCF_010917675.1;protein_1038,GCF_016749215.1;protein_736,GCF_003939085.1;protein_679,GCF_000685705.1;protein_945,GCF_000827025.1;protein_665,GCF_020735805.1;protein_1218,,,,,,,
GCF_013122035.1;protein_825,GCF_016755735.1;protein_698,GCF_022921915.1;protein_766,GCF_010917155.1;protein_1401,GCF_010917675.1;protein_1037,GCF_016749215.1;protein_737,GCF_003939085.1;protein_678,GCF_000685705.1;protein_944,GCF_000827025.1;protein_664,GCF_020735805.1;protein_1217,,,,,,,
GCF_013122035.1;protein_826,,,,,,,,,GCF_020735805.1;protein_1216,,,,,,,
GCF_013122035.1;protein_827,GCF_016755735.1;protein_699,GCF_022921915.1;protein_765,GCF_010917155.1;protein_1403,GCF_010917675.1;protein_1036,GCF_016749215.1;protein_738,GCF_003939085.1;protein_677,GCF_000685705.1;protein_943,GCF_000827025.1;protein_663,GCF_020735805.1;protein_1215,,,,,,,
GCF_013122035.1;protein_83,GCF_016755735.1;protein_248,,,GCF_010917675.1;protein_186,,GCF_003939085.1;protein_444,,,,,,,,,,
GCF_013122035.1;protein_830,GCF_016755735.1;protein_702,GCF_022921915.1;protein_758,GCF_010917155.1;protein_1377,GCF_010917675.1;protein_1031,GCF_016749215.1;protein_741,GCF_003939085.1;protein_674,GCF_000685705.1;protein_938,GCF_000827025.1;protein_660,GCF_020735805.1;protein_1212,,,,,,,
GCF_013122035.1;protein_831,GCF_016755735.1;protein_703,GCF_022921915.1;protein_757,GCF_010917155.1;protein_1376,GCF_010917675.1;protein_1030,GCF_016749215.1;protein_742,GCF_003939085.1;protein_673,GCF_000685705.1;protein_937,GCF_000827025.1;protein_659,GCF_020735805.1;protein_1211,,,,,,,
GCF_013122035.1;protein_832,GCF_016755735.1;protein_704,GCF_022921915.1;protein_756,GCF_010917155.1;protein_1375,GCF_010917675.1;protein_1029,GCF_016749215.1;protein_743,GCF_003939085.1;protein_672,GCF_000685705.1;protein_936,GCF_000827025.1;protein_658,GCF_020735805.1;protein_1210,,,,,,,
GCF_013122035.1;protein_833,GCF_016755735.1;protein_705,GCF_022921915.1;protein_755,GCF_010917155.1;protein_1374,GCF_010917675.1;protein_1028,GCF_016749215.1;protein_744,GCF_003939085.1;protein_671,GCF_000685705.1;protein_935,GCF_000827025.1;protein_657,GCF_020735805.1;protein_1209,,,,,,,
GCF_013122035.1;protein_834,GCF_016755735.1;protein_706,GCF_022921915.1;protein_754,GCF_010917155.1;protein_1373,GCF_010917675.1;protein_1027,GCF_016749215.1;protein_745,GCF_003939085.1;protein_670,GCF_000685705.1;protein_934,GCF_000827025.1;protein_656,GCF_020735805.1;protein_1208,,,,,,,
GCF_013122035.1;protein_835,,,,GCF_010917675.1;protein_1026,GCF_016749215.1;protein_746,,,,,,,,,,,
GCF_013122035.1;protein_836,GCF_016755735.1;protein_708,GCF_022921915.1;protein_752,GCF_010917155.1;protein_1371,GCF_010917675.1;protein_1022,GCF_016749215.1;protein_749,GCF_003939085.1;protein_668,GCF_000685705.1;protein_932,GCF_000827025.1;protein_654,GCF_020735805.1;protein_1206,,,,,,,
GCF_013122035.1;protein_837,GCF_016755735.1;protein_709,GCF_022921915.1;protein_751,GCF_010917155.1;protein_1370,GCF_010917675.1;protein_1021,GCF_016749215.1;protein_750,GCF_003939085.1;protein_667,GCF_000685705.1;protein_931,GCF_000827025.1;protein_653,GCF_020735805.1;protein_1205,,,,,,,
GCF_013122035.1;protein_838,GCF_016755735.1;protein_710,,,,,,,GCF_000827025.1;protein_652,,,,,,,,
GCF_013122035.1;protein_84,GCF_016755735.1;protein_249,,,GCF_010917675.1;protein_185,,GCF_003939085.1;protein_443,,,,,,,,,,
GCF_013122035.1;protein_842,GCF_016755735.1;protein_712,GCF_022921915.1;protein_749,GCF_010917155.1;protein_1368,GCF_010917675.1;protein_1019,GCF_016749215.1;protein_753,GCF_003939085.1;protein_665,GCF_000685705.1;protein_929,GCF_000827025.1;protein_650,GCF_020735805.1;protein_1203,,,,,,,
GCF_013122035.1;protein_843,GCF_016755735.1;protein_713,GCF_022921915.1;protein_748,GCF_010917155.1;protein_1367,GCF_010917675.1;protein_1018,GCF_016749215.1;protein_754,GCF_003939085.1;protein_664,GCF_000685705.1;protein_928,GCF_000827025.1;protein_649,GCF_020735805.1;protein_1202,,,,,,,
GCF_013122035.1;protein_844,GCF_016755735.1;protein_714,GCF_022921915.1;protein_747,GCF_010917155.1;protein_1366,GCF_010917675.1;protein_1017,GCF_016749215.1;protein_755,GCF_003939085.1;protein_663,GCF_000685705.1;protein_927,GCF_000827025.1;protein_648,GCF_020735805.1;protein_1201,,,,,,,
GCF_013122035.1;protein_845,GCF_016755735.1;protein_715,GCF_022921915.1;protein_746,GCF_010917155.1;protein_1365,GCF_010917675.1;protein_1016,GCF_016749215.1;protein_756,GCF_003939085.1;protein_662,GCF_000685705.1;protein_926,GCF_000827025.1;protein_647,GCF_020735805.1;protein_1200,,,,,,,
GCF_013122035.1;protein_846,GCF_016755735.1;protein_716,GCF_022921915.1;protein_745,GCF_010917155.1;protein_1364,GCF_010917675.1;protein_1015,GCF_016749215.1;protein_757,GCF_003939085.1;protein_661,GCF_000685705.1;protein_925,GCF_000827025.1;protein_646,GCF_020735805.1;protein_1199,,,,,,,
GCF_013122035.1;protein_847,GCF_016755735.1;protein_717,GCF_022921915.1;protein_744,GCF_010917155.1;protein_1363,GCF_010917675.1;protein_1014,GCF_016749215.1;protein_758,GCF_003939085.1;protein_660,GCF_000685705.1;protein_924,GCF_000827025.1;protein_645,GCF_020735805.1;protein_1198,,,,,,,
GCF_013122035.1;protein_848,GCF_016755735.1;protein_718,GCF_022921915.1;protein_743,GCF_010917155.1;protein_1362,GCF_010917675.1;protein_1013,GCF_016749215.1;protein_759,GCF_003939085.1;protein_659,GCF_000685705.1;protein_923,GCF_000827025.1;protein_644,GCF_020735805.1;protein_1197,,,,,,,
GCF_013122035.1;protein_849,GCF_016755735.1;protein_719,GCF_022921915.1;protein_742,GCF_010917155.1;protein_1361,GCF_010917675.1;protein_1012,GCF_016749215.1;protein_760,GCF_003939085.1;protein_658,GCF_000685705.1;protein_922,GCF_000827025.1;protein_643,GCF_020735805.1;protein_1196,,,,,,,
GCF_013122035.1;protein_85,GCF_016755735.1;protein_250,,,GCF_010917675.1;protein_184,,GCF_003939085.1;protein_442,,,,,,,,,,
GCF_013122035.1;protein_850,GCF_016755735.1;protein_720,GCF_022921915.1;protein_741,GCF_010917155.1;protein_1360,GCF_010917675.1;protein_1011,GCF_016749215.1;protein_761,GCF_003939085.1;protein_657,GCF_000685705.1;protein_921,GCF_000827025.1;protein_642,GCF_020735805.1;protein_1195,,,,,,,
GCF_013122035.1;protein_851,GCF_016755735.1;protein_721,GCF_022921915.1;protein_740,GCF_010917155.1;protein_1359,GCF_010917675.1;protein_1010,GCF_016749215.1;protein_762,GCF_003939085.1;protein_656,GCF_000685705.1;protein_920,GCF_000827025.1;protein_641,GCF_020735805.1;protein_1194,,,,,,,
GCF_013122035.1;protein_852,GCF_016755735.1;protein_722,GCF_022921915.1;protein_739,GCF_010917155.1;protein_1358,GCF_010917675.1;protein_1009,GCF_016749215.1;protein_763,GCF_003939085.1;protein_655,GCF_000685705.1;protein_919,GCF_000827025.1;protein_640,GCF_020735805.1;protein_1193,,,,,,,
GCF_013122035.1;protein_853,GCF_016755735.1;protein_723,GCF_022921915.1;protein_738,GCF_010917155.1;protein_1357,GCF_010917675.1;protein_1008,GCF_016749215.1;protein_764,GCF_003939085.1;protein_654,GCF_000685705.1;protein_918,GCF_000827025.1;protein_639,GCF_020735805.1;protein_1192,,,,,,,
GCF_013122035.1;protein_854,GCF_016755735.1;protein_724,GCF_022921915.1;protein_737,GCF_010917155.1;protein_1356,GCF_010917675.1;protein_1007,GCF_016749215.1;protein_765,GCF_003939085.1;protein_653,GCF_000685705.1;protein_917,GCF_000827025.1;protein_638,GCF_020735805.1;protein_1191,,,,,,,
GCF_013122035.1;protein_855,GCF_016755735.1;protein_725,GCF_022921915.1;protein_736,GCF_010917155.1;protein_1355,GCF_010917675.1;protein_1006,GCF_016749215.1;protein_766,GCF_003939085.1;protein_652,GCF_000685705.1;protein_916,GCF_000827025.1;protein_637,GCF_020735805.1;protein_1190,,,,,,,
GCF_013122035.1;protein_856,GCF_016755735.1;protein_726,GCF_022921915.1;protein_735,GCF_010917155.1;protein_1354,GCF_010917675.1;protein_1005,GCF_016749215.1;protein_767,GCF_003939085.1;protein_651,GCF_000685705.1;protein_915,GCF_000827025.1;protein_636,GCF_020735805.1;protein_1189,,,,,,,
GCF_013122035.1;protein_858,GCF_016755735.1;protein_728,GCF_022921915.1;protein_733,GCF_010917155.1;protein_457,GCF_010917675.1;protein_1110,GCF_016749215.1;protein_769,GCF_003939085.1;protein_649,GCF_000685705.1;protein_913,GCF_000827025.1;protein_634,GCF_020735805.1;protein_1187,,,,,,,
GCF_013122035.1;protein_859,GCF_016755735.1;protein_729,GCF_022921915.1;protein_732,GCF_010917155.1;protein_456,GCF_010917675.1;protein_1109,GCF_016749215.1;protein_770,GCF_003939085.1;protein_648,GCF_000685705.1;protein_912,GCF_000827025.1;protein_633,GCF_020735805.1;protein_1186,,,,,,,
GCF_013122035.1;protein_86,GCF_003939085.1;protein_441,GCF_016755735.1;protein_251,,GCF_010917675.1;protein_183,,,,,,,,,,,,
GCF_013122035.1;protein_860,GCF_016755735.1;protein_730,GCF_022921915.1;protein_731,GCF_010917155.1;protein_455,GCF_010917675.1;protein_1108,GCF_016749215.1;protein_771,GCF_003939085.1;protein_647,GCF_000685705.1;protein_911,GCF_000827025.1;protein_632,GCF_020735805.1;protein_1185,,,,,,,
GCF_013122035.1;protein_861,GCF_016755735.1;protein_731,GCF_022921915.1;protein_730,GCF_010917155.1;protein_454,GCF_010917675.1;protein_1107,GCF_016749215.1;protein_772,GCF_003939085.1;protein_646,GCF_000685705.1;protein_910,GCF_000827025.1;protein_631,GCF_020735805.1;protein_1184,,,,,,,
GCF_013122035.1;protein_862,GCF_016755735.1;protein_732,GCF_022921915.1;protein_729,GCF_010917155.1;protein_453,GCF_010917675.1;protein_1106,GCF_016749215.1;protein_773,GCF_003939085.1;protein_645,GCF_000685705.1;protein_909,GCF_000827025.1;protein_630,GCF_020735805.1;protein_1183,,,,,,,
GCF_013122035.1;protein_863,GCF_016755735.1;protein_733,GCF_022921915.1;protein_728,GCF_010917155.1;protein_452,GCF_010917675.1;protein_1105,GCF_016749215.1;protein_774,GCF_003939085.1;protein_644,GCF_000685705.1;protein_908,GCF_000827025.1;protein_629,GCF_020735805.1;protein_1182,,,,,,,
GCF_013122035.1;protein_864,GCF_016755735.1;protein_734,GCF_022921915.1;protein_727,GCF_010917155.1;protein_451,GCF_010917675.1;protein_1104,GCF_016749215.1;protein_775,GCF_003939085.1;protein_643,GCF_000685705.1;protein_907,GCF_000827025.1;protein_628,GCF_020735805.1;protein_1181,,,,,,,
GCF_013122035.1;protein_865,GCF_016755735.1;protein_735,GCF_022921915.1;protein_726,GCF_010917155.1;protein_450,GCF_010917675.1;protein_1103,GCF_016749215.1;protein_776,GCF_003939085.1;protein_642,GCF_000685705.1;protein_906,GCF_000827025.1;protein_627,GCF_020735805.1;protein_1180,,,,,,,
GCF_013122035.1;protein_866,GCF_016755735.1;protein_736,GCF_022921915.1;protein_725,GCF_010917155.1;protein_448,GCF_010917675.1;protein_1101,GCF_016749215.1;protein_777,GCF_003939085.1;protein_641,GCF_000685705.1;protein_905,GCF_000827025.1;protein_626,GCF_020735805.1;protein_1179,,,,,,,
GCF_013122035.1;protein_867,,,GCF_010917155.1;protein_447,GCF_010917675.1;protein_1100,GCF_016749215.1;protein_778,,GCF_000685705.1;protein_904,,GCF_020735805.1;protein_1178,,,,,,,
GCF_013122035.1;protein_868,,,GCF_010917155.1;protein_446,GCF_010917675.1;protein_1099,GCF_016749215.1;protein_779,,,,GCF_020735805.1;protein_1177,,,,,,,
GCF_013122035.1;protein_869,GCF_016755735.1;protein_737,GCF_022921915.1;protein_724,GCF_010917155.1;protein_445,GCF_010917675.1;protein_1098,GCF_016749215.1;protein_780,GCF_003939085.1;protein_639,GCF_000685705.1;protein_902,GCF_000827025.1;protein_624,GCF_020735805.1;protein_1176,,,,,,,
GCF_013122035.1;protein_87,GCF_016755735.1;protein_252,,,GCF_010917675.1;protein_182,,GCF_003939085.1;protein_440,,,,,,,,,,
GCF_013122035.1;protein_870,GCF_016755735.1;protein_738,GCF_022921915.1;protein_723,GCF_010917155.1;protein_444,GCF_010917675.1;protein_1097,GCF_016749215.1;protein_781,GCF_003939085.1;protein_638,GCF_000685705.1;protein_901,GCF_000827025.1;protein_623,GCF_020735805.1;protein_1175,,,,,,,
GCF_022921915.1;protein_722,GCF_010917675.1;protein_1096,,GCF_016749215.1;protein_782,GCF_003939085.1;protein_637,GCF_010917155.1;protein_443,GCF_000827025.1;protein_622,GCF_013122035.1;protein_871,GCF_020735805.1;protein_1174,GCF_016755735.1;protein_672,GCF_000685705.1;protein_900,GCF_022921915.1;protein_823,,,,,
GCF_013122035.1;protein_872,GCF_016755735.1;protein_740,GCF_022921915.1;protein_721,GCF_010917155.1;protein_442,GCF_010917675.1;protein_1095,GCF_016749215.1;protein_783,GCF_003939085.1;protein_636,GCF_000685705.1;protein_899,GCF_000827025.1;protein_621,GCF_020735805.1;protein_1173,,,,,,,
GCF_013122035.1;protein_873,,,,,,,GCF_000685705.1;protein_898,,GCF_020735805.1;protein_1172,,,,,,,
GCF_013122035.1;protein_874,GCF_016755735.1;protein_742,GCF_022921915.1;protein_719,GCF_010917155.1;protein_440,GCF_010917675.1;protein_1093,GCF_016749215.1;protein_785,GCF_003939085.1;protein_634,GCF_000685705.1;protein_897,GCF_000827025.1;protein_619,GCF_020735805.1;protein_1171,,,,,,,
GCF_013122035.1;protein_875,GCF_016755735.1;protein_743,GCF_022921915.1;protein_718,GCF_010917155.1;protein_439,GCF_010917675.1;protein_1092,GCF_016749215.1;protein_786,GCF_003939085.1;protein_633,GCF_000685705.1;protein_896,GCF_000827025.1;protein_618,GCF_020735805.1;protein_1170,,,,,,,
GCF_013122035.1;protein_876,GCF_016755735.1;protein_744,GCF_022921915.1;protein_717,GCF_010917155.1;protein_438,GCF_010917675.1;protein_1091,GCF_016749215.1;protein_787,GCF_003939085.1;protein_632,GCF_000685705.1;protein_895,GCF_000827025.1;protein_617,GCF_020735805.1;protein_1169,,,,,,,
GCF_013122035.1;protein_877,GCF_016755735.1;protein_745,GCF_022921915.1;protein_716,GCF_010917155.1;protein_437,GCF_010917675.1;protein_1090,GCF_016749215.1;protein_788,GCF_003939085.1;protein_631,GCF_000685705.1;protein_894,GCF_000827025.1;protein_616,GCF_020735805.1;protein_1168,,,,,,,
GCF_013122035.1;protein_878,GCF_016755735.1;protein_746,GCF_022921915.1;protein_715,GCF_010917155.1;protein_436,GCF_010917675.1;protein_1089,GCF_016749215.1;protein_789,GCF_003939085.1;protein_630,GCF_000685705.1;protein_893,GCF_000827025.1;protein_615,GCF_020735805.1;protein_1167,,,,,,,
GCF_013122035.1;protein_879,GCF_016755735.1;protein_747,GCF_022921915.1;protein_714,GCF_010917155.1;protein_435,GCF_010917675.1;protein_1088,GCF_016749215.1;protein_790,GCF_003939085.1;protein_629,GCF_000685705.1;protein_892,GCF_000827025.1;protein_614,GCF_020735805.1;protein_1166,,,,,,,
GCF_013122035.1;protein_88,GCF_016755735.1;protein_253,,,GCF_010917675.1;protein_181,,GCF_003939085.1;protein_439,,,,,,,,,,
GCF_013122035.1;protein_880,GCF_016755735.1;protein_748,GCF_022921915.1;protein_713,GCF_010917155.1;protein_434,GCF_010917675.1;protein_1087,GCF_016749215.1;protein_791,GCF_003939085.1;protein_627,GCF_000685705.1;protein_891,GCF_000827025.1;protein_613,GCF_020735805.1;protein_1165,,,,,,,
GCF_013122035.1;protein_881,GCF_016755735.1;protein_749,GCF_022921915.1;protein_712,GCF_010917155.1;protein_433,GCF_010917675.1;protein_1086,GCF_016749215.1;protein_792,GCF_003939085.1;protein_626,GCF_000685705.1;protein_890,GCF_000827025.1;protein_612,GCF_020735805.1;protein_1164,,,,,,,
GCF_013122035.1;protein_882,GCF_016755735.1;protein_750,GCF_022921915.1;protein_711,GCF_010917155.1;protein_432,GCF_010917675.1;protein_1085,GCF_016749215.1;protein_793,GCF_003939085.1;protein_625,GCF_000685705.1;protein_889,GCF_000827025.1;protein_611,GCF_020735805.1;protein_1163,,,,,,,
GCF_013122035.1;protein_883,GCF_016755735.1;protein_751,GCF_022921915.1;protein_710,GCF_010917155.1;protein_431,GCF_010917675.1;protein_1084,GCF_016749215.1;protein_794,GCF_003939085.1;protein_624,GCF_000685705.1;protein_888,GCF_000827025.1;protein_610,GCF_020735805.1;protein_1162,,,,,,,
GCF_013122035.1;protein_884,GCF_016755735.1;protein_752,GCF_022921915.1;protein_709,GCF_010917155.1;protein_430,GCF_010917675.1;protein_1083,GCF_016749215.1;protein_795,GCF_003939085.1;protein_623,GCF_000685705.1;protein_887,GCF_000827025.1;protein_609,GCF_020735805.1;protein_1161,,,,,,,
GCF_013122035.1;protein_885,GCF_016755735.1;protein_753,GCF_022921915.1;protein_708,GCF_010917155.1;protein_429,GCF_010917675.1;protein_1082,GCF_016749215.1;protein_796,GCF_003939085.1;protein_622,GCF_000685705.1;protein_886,GCF_000827025.1;protein_608,GCF_020735805.1;protein_1160,,,,,,,
GCF_013122035.1;protein_886,GCF_016755735.1;protein_754,GCF_022921915.1;protein_707,GCF_010917155.1;protein_428,GCF_010917675.1;protein_1081,GCF_016749215.1;protein_797,GCF_003939085.1;protein_621,GCF_000685705.1;protein_885,GCF_000827025.1;protein_607,GCF_020735805.1;protein_1159,,,,,,,
GCF_013122035.1;protein_887,GCF_016755735.1;protein_755,GCF_022921915.1;protein_706,GCF_010917155.1;protein_427,GCF_010917675.1;protein_1080,GCF_016749215.1;protein_798,GCF_003939085.1;protein_620,GCF_000685705.1;protein_884,GCF_000827025.1;protein_606,GCF_020735805.1;protein_1158,,,,,,,
GCF_013122035.1;protein_888,GCF_016755735.1;protein_756,GCF_022921915.1;protein_705,GCF_010917155.1;protein_426,GCF_010917675.1;protein_1079,GCF_016749215.1;protein_799,GCF_003939085.1;protein_619,GCF_000685705.1;protein_883,GCF_000827025.1;protein_605,GCF_020735805.1;protein_1157,,,,,,,
GCF_013122035.1;protein_889,,,,GCF_010917675.1;protein_1078,,,,,GCF_020735805.1;protein_1156,,,,,,,
GCF_016755735.1;protein_254,GCF_010917675.1;protein_180,,GCF_013122035.1;protein_89,GCF_003939085.1;protein_438,,,,,,,,,,,,
GCF_013122035.1;protein_890,GCF_016755735.1;protein_758,,,GCF_010917675.1;protein_1077,,,,,GCF_020735805.1;protein_1155,,,,,,,
GCF_013122035.1;protein_891,GCF_016755735.1;protein_760,GCF_022921915.1;protein_702,GCF_010917155.1;protein_423,GCF_010917675.1;protein_1075,GCF_016749215.1;protein_802,GCF_003939085.1;protein_616,GCF_000685705.1;protein_881,GCF_000827025.1;protein_602,GCF_020735805.1;protein_1154,,,,,,,
GCF_013122035.1;protein_892,GCF_016755735.1;protein_761,GCF_022921915.1;protein_701,GCF_010917155.1;protein_422,GCF_010917675.1;protein_1074,GCF_016749215.1;protein_803,GCF_003939085.1;protein_615,GCF_000685705.1;protein_880,GCF_000827025.1;protein_601,GCF_020735805.1;protein_1153,,,,,,,
GCF_013122035.1;protein_893,GCF_016755735.1;protein_762,GCF_022921915.1;protein_700,GCF_010917155.1;protein_421,GCF_010917675.1;protein_1073,GCF_016749215.1;protein_804,GCF_003939085.1;protein_614,GCF_000685705.1;protein_879,GCF_000827025.1;protein_600,GCF_020735805.1;protein_1152,,,,,,,
GCF_013122035.1;protein_894,GCF_016755735.1;protein_763,GCF_022921915.1;protein_699,GCF_010917155.1;protein_420,GCF_010917675.1;protein_1072,GCF_016749215.1;protein_805,GCF_003939085.1;protein_613,GCF_000685705.1;protein_878,GCF_000827025.1;protein_599,GCF_020735805.1;protein_1151,,,,,,,
GCF_013122035.1;protein_895,GCF_016755735.1;protein_764,GCF_022921915.1;protein_698,GCF_010917155.1;protein_419,GCF_010917675.1;protein_1071,GCF_016749215.1;protein_806,GCF_003939085.1;protein_612,GCF_000685705.1;protein_877,GCF_000827025.1;protein_598,GCF_020735805.1;protein_1150,,,,,,,
GCF_013122035.1;protein_896,,,GCF_010917155.1;protein_1528,GCF_010917675.1;protein_306,,,GCF_000685705.1;protein_876,GCF_000827025.1;protein_597,GCF_020735805.1;protein_1149,,,,,,,
GCF_016755735.1;protein_766,GCF_013122035.1;protein_897,GCF_010917675.1;protein_305,GCF_000685705.1;protein_875,GCF_010917155.1;protein_1527,GCF_020735805.1;protein_1148,,GCF_003939085.1;protein_610,GCF_022921915.1;protein_696,GCF_000827025.1;protein_596,,,,,,,
GCF_013122035.1;protein_899,GCF_016755735.1;protein_768,GCF_022921915.1;protein_694,GCF_010917155.1;protein_415,GCF_010917675.1;protein_1068,GCF_016749215.1;protein_809,GCF_003939085.1;protein_608,GCF_000685705.1;protein_873,GCF_000827025.1;protein_594,GCF_020735805.1;protein_1146,,,,,,,
GCF_013122035.1;protein_9,,,,,GCF_016749215.1;protein_1437,,,,,,,,,,,
GCF_013122035.1;protein_90,GCF_016755735.1;protein_255,,,GCF_010917675.1;protein_179,,GCF_003939085.1;protein_437,,,,,,,,,,
GCF_013122035.1;protein_900,GCF_016755735.1;protein_769,GCF_022921915.1;protein_693,GCF_010917155.1;protein_414,GCF_010917675.1;protein_1067,GCF_016749215.1;protein_810,GCF_003939085.1;protein_607,GCF_000685705.1;protein_872,GCF_000827025.1;protein_593,GCF_020735805.1;protein_1145,,,,,,,
GCF_013122035.1;protein_901,GCF_016755735.1;protein_770,GCF_022921915.1;protein_692,GCF_010917155.1;protein_413,GCF_010917675.1;protein_1066,GCF_016749215.1;protein_811,GCF_003939085.1;protein_606,GCF_000685705.1;protein_871,GCF_000827025.1;protein_592,GCF_020735805.1;protein_1144,,,,,,,
GCF_013122035.1;protein_902,GCF_016755735.1;protein_771,GCF_022921915.1;protein_691,GCF_010917155.1;protein_412,GCF_010917675.1;protein_1065,GCF_016749215.1;protein_812,GCF_003939085.1;protein_605,GCF_000685705.1;protein_870,GCF_000827025.1;protein_591,GCF_020735805.1;protein_1143,,,,,,,
GCF_013122035.1;protein_903,GCF_016755735.1;protein_772,GCF_022921915.1;protein_690,GCF_010917155.1;protein_411,GCF_010917675.1;protein_1064,GCF_016749215.1;protein_813,GCF_003939085.1;protein_604,GCF_000685705.1;protein_869,GCF_000827025.1;protein_590,GCF_020735805.1;protein_1142,,,,,,,
GCF_013122035.1;protein_904,GCF_016755735.1;protein_773,GCF_022921915.1;protein_689,GCF_010917155.1;protein_410,GCF_010917675.1;protein_1063,GCF_016749215.1;protein_814,GCF_003939085.1;protein_603,GCF_000685705.1;protein_868,GCF_000827025.1;protein_589,GCF_020735805.1;protein_1141,,,,,,,
GCF_013122035.1;protein_905,GCF_016755735.1;protein_774,GCF_022921915.1;protein_688,GCF_010917155.1;protein_409,GCF_010917675.1;protein_1062,GCF_016749215.1;protein_815,GCF_003939085.1;protein_602,GCF_000685705.1;protein_867,GCF_000827025.1;protein_588,GCF_020735805.1;protein_1140,,,,,,,
GCF_013122035.1;protein_906,GCF_016755735.1;protein_775,GCF_022921915.1;protein_687,GCF_010917155.1;protein_408,GCF_010917675.1;protein_1061,GCF_016749215.1;protein_816,GCF_003939085.1;protein_601,GCF_000685705.1;protein_866,GCF_000827025.1;protein_587,GCF_020735805.1;protein_1139,,,,,,,
GCF_013122035.1;protein_907,,GCF_022921915.1;protein_686,,,,,,,,,,,,,,
GCF_013122035.1;protein_908,GCF_016755735.1;protein_778,GCF_022921915.1;protein_685,GCF_010917155.1;protein_406,GCF_010917675.1;protein_1003,GCF_016749215.1;protein_818,GCF_003939085.1;protein_599,GCF_000685705.1;protein_864,GCF_000827025.1;protein_585,GCF_020735805.1;protein_1137,,,,,,,
GCF_013122035.1;protein_909,GCF_016755735.1;protein_779,GCF_022921915.1;protein_684,GCF_010917155.1;protein_405,GCF_010917675.1;protein_1002,GCF_016749215.1;protein_819,GCF_003939085.1;protein_598,GCF_000685705.1;protein_863,GCF_000827025.1;protein_584,GCF_020735805.1;protein_1136,,,,,,,
GCF_013122035.1;protein_910,GCF_016755735.1;protein_780,GCF_022921915.1;protein_683,GCF_010917155.1;protein_404,GCF_010917675.1;protein_1001,GCF_016749215.1;protein_820,GCF_003939085.1;protein_597,GCF_000685705.1;protein_862,GCF_000827025.1;protein_583,GCF_020735805.1;protein_1135,,,,,,,
GCF_013122035.1;protein_911,GCF_016755735.1;protein_781,GCF_022921915.1;protein_682,GCF_010917155.1;protein_403,GCF_010917675.1;protein_1000,GCF_016749215.1;protein_821,GCF_003939085.1;protein_596,GCF_000685705.1;protein_861,GCF_000827025.1;protein_582,GCF_020735805.1;protein_1134,,,,,,,
