GCF_006337745.1;protein_756,GCF_016749335.1;protein_767,GCF_030062605.1;protein_732,GCF_003636855.2;protein_1081,GCF_007836855.1;protein_887,,,,,
GCF_006337745.1;protein_757,GCF_016749335.1;protein_766,GCF_030062605.1;protein_731,GCF_003636855.2;protein_1082,GCF_007836855.1;protein_886,,,,,
GCF_006337745.1;protein_76,GCF_016749335.1;protein_1375,GCF_030062605.1;protein_11,GCF_003636855.2;protein_398,GCF_007836855.1;protein_78,,,,,
GCF_006337745.1;protein_760,GCF_016749335.1;protein_764,GCF_030062605.1;protein_729,,GCF_007836855.1;protein_883,,,,,
GCF_006337745.1;protein_761,GCF_016749335.1;protein_763,GCF_030062605.1;protein_728,,GCF_007836855.1;protein_882,,,,,
GCF_006337745.1;protein_762,GCF_016749335.1;protein_762,GCF_030062605.1;protein_727,GCF_003636855.2;protein_1084,GCF_007836855.1;protein_881,,,,,
GCF_006337745.1;protein_763,GCF_016749335.1;protein_761,GCF_030062605.1;protein_726,GCF_003636855.2;protein_1085,GCF_007836855.1;protein_880,,,,,
GCF_006337745.1;protein_764,GCF_016749335.1;protein_760,GCF_030062605.1;protein_725,GCF_003636855.2;protein_1086,GCF_007836855.1;protein_879,,,,,
GCF_006337745.1;protein_765,GCF_016749335.1;protein_759,GCF_030062605.1;protein_724,GCF_003636855.2;protein_1087,GCF_007836855.1;protein_878,,,,,
GCF_006337745.1;protein_766,GCF_016749335.1;protein_758,GCF_030062605.1;protein_723,GCF_003636855.2;protein_1088,GCF_007836855.1;protein_877,,,,,
GCF_006337745.1;protein_767,GCF_016749335.1;protein_757,GCF_030062605.1;protein_722,GCF_003636855.2;protein_1089,GCF_007836855.1;protein_876,,,,,
GCF_006337745.1;protein_768,GCF_016749335.1;protein_756,GCF_030062605.1;protein_721,GCF_003636855.2;protein_1090,GCF_007836855.1;protein_875,,,,,
GCF_006337745.1;protein_769,GCF_016749335.1;protein_755,GCF_030062605.1;protein_720,GCF_003636855.2;protein_1091,GCF_007836855.1;protein_874,,,,,
GCF_006337745.1;protein_77,GCF_016749335.1;protein_1374,GCF_030062605.1;protein_10,GCF_003636855.2;protein_399,GCF_007836855.1;protein_79,,,,,
GCF_006337745.1;protein_770,GCF_016749335.1;protein_754,GCF_030062605.1;protein_719,GCF_003636855.2;protein_1092,GCF_007836855.1;protein_873,,,,,
GCF_006337745.1;protein_771,GCF_016749335.1;protein_753,GCF_030062605.1;protein_718,GCF_003636855.2;protein_1093,GCF_007836855.1;protein_872,,,,,
GCF_006337745.1;protein_772,GCF_016749335.1;protein_752,GCF_030062605.1;protein_717,GCF_003636855.2;protein_1094,GCF_007836855.1;protein_871,,,,,
GCF_006337745.1;protein_773,GCF_016749335.1;protein_751,GCF_030062605.1;protein_716,GCF_003636855.2;protein_1095,GCF_007836855.1;protein_870,,,,,
GCF_007836855.1;protein_869,GCF_006337745.1;protein_774,GCF_030062605.1;protein_715,,GCF_003636855.2;protein_1096,GCF_016749335.1;protein_750,,,,
GCF_006337745.1;protein_775,GCF_016749335.1;protein_749,GCF_030062605.1;protein_714,GCF_003636855.2;protein_1097,GCF_007836855.1;protein_868,,,,,
GCF_006337745.1;protein_776,GCF_016749335.1;protein_748,GCF_030062605.1;protein_713,GCF_003636855.2;protein_1098,GCF_007836855.1;protein_867,,,,,
GCF_006337745.1;protein_777,GCF_016749335.1;protein_747,GCF_030062605.1;protein_712,GCF_003636855.2;protein_1099,GCF_007836855.1;protein_866,,,,,
GCF_006337745.1;protein_778,GCF_016749335.1;protein_746,GCF_030062605.1;protein_711,GCF_003636855.2;protein_1100,GCF_007836855.1;protein_865,,,,,
GCF_006337745.1;protein_779,GCF_016749335.1;protein_745,GCF_030062605.1;protein_710,GCF_003636855.2;protein_1101,GCF_007836855.1;protein_864,,,,,
GCF_006337745.1;protein_78,GCF_016749335.1;protein_1373,GCF_030062605.1;protein_9,GCF_003636855.2;protein_400,GCF_007836855.1;protein_80,,,,,
GCF_006337745.1;protein_780,GCF_016749335.1;protein_744,GCF_030062605.1;protein_709,GCF_003636855.2;protein_1102,GCF_007836855.1;protein_863,,,,,
GCF_007836855.1;protein_861,GCF_003636855.2;protein_1104,GCF_030062605.1;protein_707,,GCF_006337745.1;protein_782,GCF_016749335.1;protein_742,,,,
GCF_006337745.1;protein_783,GCF_016749335.1;protein_741,GCF_030062605.1;protein_706,GCF_003636855.2;protein_1105,GCF_007836855.1;protein_860,,,,,
GCF_006337745.1;protein_784,GCF_016749335.1;protein_740,GCF_030062605.1;protein_705,GCF_003636855.2;protein_1106,GCF_007836855.1;protein_859,,,,,
GCF_006337745.1;protein_785,GCF_016749335.1;protein_739,GCF_030062605.1;protein_704,GCF_003636855.2;protein_1107,GCF_007836855.1;protein_858,,,,,
GCF_006337745.1;protein_786,GCF_016749335.1;protein_738,GCF_030062605.1;protein_703,GCF_003636855.2;protein_1108,GCF_007836855.1;protein_857,,,,,
GCF_006337745.1;protein_787,GCF_016749335.1;protein_737,GCF_030062605.1;protein_702,GCF_003636855.2;protein_1109,GCF_007836855.1;protein_856,,,,,
GCF_006337745.1;protein_788,GCF_016749335.1;protein_736,GCF_030062605.1;protein_701,GCF_003636855.2;protein_1110,GCF_007836855.1;protein_855,,,,,
GCF_006337745.1;protein_789,GCF_016749335.1;protein_735,GCF_030062605.1;protein_700,GCF_003636855.2;protein_1111,GCF_007836855.1;protein_854,,,,,
GCF_006337745.1;protein_79,GCF_016749335.1;protein_1372,GCF_030062605.1;protein_8,GCF_003636855.2;protein_401,GCF_007836855.1;protein_81,,,,,
GCF_006337745.1;protein_790,GCF_016749335.1;protein_734,GCF_030062605.1;protein_699,GCF_003636855.2;protein_1112,GCF_007836855.1;protein_853,,,,,
GCF_006337745.1;protein_791,GCF_016749335.1;protein_733,GCF_030062605.1;protein_698,GCF_003636855.2;protein_1113,GCF_007836855.1;protein_852,,,,,
GCF_006337745.1;protein_792,GCF_016749335.1;protein_732,GCF_030062605.1;protein_697,GCF_003636855.2;protein_1114,GCF_007836855.1;protein_851,,,,,
GCF_006337745.1;protein_795,GCF_016749335.1;protein_730,GCF_030062605.1;protein_695,GCF_003636855.2;protein_1116,GCF_007836855.1;protein_848,,,,,
GCF_006337745.1;protein_796,GCF_016749335.1;protein_729,GCF_030062605.1;protein_694,GCF_003636855.2;protein_1117,GCF_007836855.1;protein_847,,,,,
GCF_006337745.1;protein_797,GCF_016749335.1;protein_728,GCF_030062605.1;protein_693,GCF_003636855.2;protein_1118,GCF_007836855.1;protein_846,,,,,
GCF_006337745.1;protein_798,GCF_016749335.1;protein_727,GCF_030062605.1;protein_692,GCF_003636855.2;protein_1119,GCF_007836855.1;protein_845,,,,,
GCF_006337745.1;protein_799,GCF_016749335.1;protein_726,GCF_030062605.1;protein_691,GCF_003636855.2;protein_1120,GCF_007836855.1;protein_844,,,,,
GCF_006337745.1;protein_80,GCF_016749335.1;protein_1371,GCF_030062605.1;protein_7,GCF_003636855.2;protein_402,GCF_007836855.1;protein_82,,,,,
GCF_006337745.1;protein_800,GCF_016749335.1;protein_725,GCF_030062605.1;protein_690,GCF_003636855.2;protein_1121,GCF_007836855.1;protein_843,,,,,
GCF_006337745.1;protein_801,GCF_016749335.1;protein_724,,GCF_003636855.2;protein_1122,GCF_007836855.1;protein_842,,,,,
GCF_006337745.1;protein_802,GCF_016749335.1;protein_722,GCF_030062605.1;protein_1547,GCF_003636855.2;protein_1124,GCF_007836855.1;protein_840,,,,,
GCF_006337745.1;protein_803,GCF_016749335.1;protein_723,GCF_030062605.1;protein_1548,GCF_003636855.2;protein_1123,GCF_007836855.1;protein_841,,,,,
GCF_006337745.1;protein_805,GCF_016749335.1;protein_720,GCF_030062605.1;protein_1061,GCF_003636855.2;protein_1126,GCF_007836855.1;protein_838,,,,,
GCF_006337745.1;protein_806,GCF_016749335.1;protein_719,GCF_030062605.1;protein_1062,GCF_003636855.2;protein_1127,GCF_007836855.1;protein_837,,,,,
GCF_006337745.1;protein_807,GCF_016749335.1;protein_718,GCF_030062605.1;protein_1063,GCF_003636855.2;protein_1128,GCF_007836855.1;protein_836,,,,,
GCF_016749335.1;protein_717,GCF_003636855.2;protein_1129,GCF_030062605.1;protein_1064,,GCF_007836855.1;protein_835,GCF_006337745.1;protein_808,,,,
GCF_006337745.1;protein_809,GCF_016749335.1;protein_716,GCF_030062605.1;protein_1065,GCF_003636855.2;protein_1130,GCF_007836855.1;protein_834,,,,,
GCF_006337745.1;protein_81,GCF_016749335.1;protein_1370,GCF_030062605.1;protein_6,GCF_003636855.2;protein_403,GCF_007836855.1;protein_83,,,,,
GCF_006337745.1;protein_810,GCF_016749335.1;protein_715,GCF_030062605.1;protein_1066,GCF_003636855.2;protein_1131,GCF_007836855.1;protein_833,,,,,
GCF_006337745.1;protein_811,GCF_016749335.1;protein_714,GCF_030062605.1;protein_1067,GCF_003636855.2;protein_1132,GCF_007836855.1;protein_832,,,,,
GCF_006337745.1;protein_812,GCF_016749335.1;protein_712,GCF_030062605.1;protein_1069,GCF_003636855.2;protein_1134,GCF_007836855.1;protein_830,,,,,
GCF_016749335.1;protein_711,GCF_030062605.1;protein_1070,GCF_006337745.1;protein_813,GCF_007836855.1;protein_829,,GCF_007836855.1;protein_554,,,,
GCF_006337745.1;protein_814,GCF_016749335.1;protein_710,GCF_030062605.1;protein_1071,,GCF_007836855.1;protein_828,,,,,
GCF_006337745.1;protein_815,GCF_016749335.1;protein_708,GCF_030062605.1;protein_1073,GCF_003636855.2;protein_1136,GCF_007836855.1;protein_827,,,,,
GCF_006337745.1;protein_816,GCF_016749335.1;protein_707,GCF_030062605.1;protein_1074,GCF_003636855.2;protein_1137,GCF_007836855.1;protein_826,,,,,
GCF_006337745.1;protein_817,GCF_016749335.1;protein_706,GCF_030062605.1;protein_1075,GCF_003636855.2;protein_1138,GCF_007836855.1;protein_825,,,,,
GCF_006337745.1;protein_818,GCF_016749335.1;protein_705,GCF_030062605.1;protein_1076,GCF_003636855.2;protein_1139,GCF_007836855.1;protein_824,,,,,
GCF_006337745.1;protein_819,GCF_016749335.1;protein_704,GCF_030062605.1;protein_1078,GCF_003636855.2;protein_1143,GCF_007836855.1;protein_821,,,,,
GCF_006337745.1;protein_82,GCF_016749335.1;protein_1369,GCF_030062605.1;protein_5,GCF_003636855.2;protein_404,GCF_007836855.1;protein_84,,,,,
GCF_006337745.1;protein_820,GCF_016749335.1;protein_703,GCF_030062605.1;protein_1079,GCF_003636855.2;protein_1144,GCF_007836855.1;protein_820,,,,,
GCF_006337745.1;protein_821,GCF_016749335.1;protein_702,GCF_030062605.1;protein_1080,GCF_003636855.2;protein_1145,GCF_007836855.1;protein_819,,,,,
GCF_006337745.1;protein_822,GCF_016749335.1;protein_701,GCF_030062605.1;protein_1081,GCF_003636855.2;protein_1146,GCF_007836855.1;protein_818,,,,,
GCF_006337745.1;protein_823,GCF_016749335.1;protein_700,GCF_030062605.1;protein_1082,GCF_003636855.2;protein_1147,GCF_007836855.1;protein_817,,,,,
GCF_006337745.1;protein_824,GCF_016749335.1;protein_692,GCF_030062605.1;protein_1090,GCF_003636855.2;protein_1149,GCF_007836855.1;protein_816,,,,,
GCF_006337745.1;protein_825,GCF_016749335.1;protein_693,GCF_030062605.1;protein_1089,GCF_003636855.2;protein_1150,GCF_007836855.1;protein_815,,,,,
GCF_006337745.1;protein_826,GCF_016749335.1;protein_694,GCF_030062605.1;protein_1088,GCF_003636855.2;protein_1151,GCF_007836855.1;protein_814,,,,,
GCF_006337745.1;protein_827,GCF_016749335.1;protein_695,GCF_030062605.1;protein_1087,GCF_003636855.2;protein_1152,GCF_007836855.1;protein_813,,,,,
GCF_006337745.1;protein_828,GCF_016749335.1;protein_696,GCF_030062605.1;protein_1086,GCF_003636855.2;protein_1153,GCF_007836855.1;protein_812,,,,,
GCF_006337745.1;protein_829,GCF_016749335.1;protein_697,GCF_030062605.1;protein_1085,GCF_003636855.2;protein_1154,GCF_007836855.1;protein_811,,,,,
GCF_006337745.1;protein_83,GCF_016749335.1;protein_1368,GCF_030062605.1;protein_4,GCF_003636855.2;protein_405,GCF_007836855.1;protein_85,,,,,
GCF_006337745.1;protein_830,GCF_016749335.1;protein_698,GCF_030062605.1;protein_1084,GCF_003636855.2;protein_1155,GCF_007836855.1;protein_810,,,,,
GCF_006337745.1;protein_831,GCF_016749335.1;protein_699,GCF_030062605.1;protein_1083,GCF_003636855.2;protein_1156,GCF_007836855.1;protein_809,,,,,
GCF_006337745.1;protein_832,GCF_016749335.1;protein_689,GCF_030062605.1;protein_1093,GCF_003636855.2;protein_1157,GCF_007836855.1;protein_808,,,,,
GCF_006337745.1;protein_833,GCF_016749335.1;protein_688,GCF_030062605.1;protein_1094,GCF_003636855.2;protein_1158,GCF_007836855.1;protein_807,,,,,
GCF_006337745.1;protein_834,GCF_016749335.1;protein_687,GCF_030062605.1;protein_1095,GCF_003636855.2;protein_1159,GCF_007836855.1;protein_806,,,,,
GCF_006337745.1;protein_835,GCF_016749335.1;protein_686,GCF_030062605.1;protein_1096,GCF_003636855.2;protein_1160,GCF_007836855.1;protein_805,,,,,
GCF_006337745.1;protein_836,GCF_016749335.1;protein_685,GCF_030062605.1;protein_1098,GCF_003636855.2;protein_1162,GCF_007836855.1;protein_803,,,,,
GCF_006337745.1;protein_839,GCF_016749335.1;protein_682,GCF_030062605.1;protein_1372,GCF_003636855.2;protein_1165,GCF_007836855.1;protein_800,,,,,
GCF_006337745.1;protein_84,GCF_016749335.1;protein_1367,GCF_030062605.1;protein_3,GCF_003636855.2;protein_406,GCF_007836855.1;protein_86,,,,,
GCF_006337745.1;protein_840,GCF_016749335.1;protein_681,GCF_030062605.1;protein_1373,GCF_003636855.2;protein_1166,GCF_007836855.1;protein_799,,,,,
GCF_006337745.1;protein_841,GCF_016749335.1;protein_680,GCF_030062605.1;protein_1374,GCF_003636855.2;protein_1167,GCF_007836855.1;protein_798,,,,,
GCF_006337745.1;protein_842,GCF_016749335.1;protein_679,GCF_030062605.1;protein_1375,GCF_003636855.2;protein_1168,GCF_007836855.1;protein_797,,,,,
GCF_006337745.1;protein_843,GCF_016749335.1;protein_678,GCF_030062605.1;protein_1376,GCF_003636855.2;protein_1169,GCF_007836855.1;protein_796,,,,,
GCF_006337745.1;protein_845,GCF_016749335.1;protein_675,GCF_030062605.1;protein_1380,GCF_003636855.2;protein_1171,GCF_007836855.1;protein_794,,,,,
GCF_006337745.1;protein_846,GCF_016749335.1;protein_674,GCF_030062605.1;protein_1381,GCF_003636855.2;protein_1172,GCF_007836855.1;protein_793,,,,,
GCF_006337745.1;protein_848,,,,GCF_007836855.1;protein_789,,,,,
GCF_006337745.1;protein_849,GCF_016749335.1;protein_672,GCF_030062605.1;protein_1384,GCF_003636855.2;protein_1175,GCF_007836855.1;protein_788,,,,,
GCF_006337745.1;protein_85,GCF_016749335.1;protein_1366,GCF_030062605.1;protein_2,GCF_003636855.2;protein_407,GCF_007836855.1;protein_87,,,,,
GCF_006337745.1;protein_850,GCF_016749335.1;protein_671,GCF_030062605.1;protein_1385,GCF_003636855.2;protein_1176,GCF_007836855.1;protein_787,,,,,
GCF_006337745.1;protein_851,GCF_016749335.1;protein_670,GCF_030062605.1;protein_1386,GCF_003636855.2;protein_1177,GCF_007836855.1;protein_786,,,,,
GCF_006337745.1;protein_852,GCF_016749335.1;protein_669,GCF_030062605.1;protein_1387,GCF_003636855.2;protein_1178,GCF_007836855.1;protein_785,,,,,
GCF_006337745.1;protein_853,GCF_016749335.1;protein_668,GCF_030062605.1;protein_1388,GCF_003636855.2;protein_1179,GCF_007836855.1;protein_784,,,,,
GCF_006337745.1;protein_854,GCF_016749335.1;protein_667,GCF_030062605.1;protein_1389,GCF_003636855.2;protein_1180,GCF_007836855.1;protein_783,,,,,
GCF_006337745.1;protein_855,GCF_016749335.1;protein_666,GCF_030062605.1;protein_1390,GCF_003636855.2;protein_1181,GCF_007836855.1;protein_782,,,,,
GCF_006337745.1;protein_856,GCF_016749335.1;protein_665,GCF_030062605.1;protein_1391,GCF_003636855.2;protein_1182,GCF_007836855.1;protein_781,,,,,
GCF_006337745.1;protein_857,GCF_016749335.1;protein_664,GCF_030062605.1;protein_1392,GCF_003636855.2;protein_1183,GCF_007836855.1;protein_780,,,,,
GCF_006337745.1;protein_858,GCF_016749335.1;protein_663,GCF_030062605.1;protein_1393,GCF_003636855.2;protein_1184,GCF_007836855.1;protein_779,,,,,
GCF_006337745.1;protein_859,GCF_016749335.1;protein_662,GCF_030062605.1;protein_1394,GCF_003636855.2;protein_1185,GCF_007836855.1;protein_778,,,,,
GCF_006337745.1;protein_86,GCF_016749335.1;protein_1365,GCF_030062605.1;protein_1,GCF_003636855.2;protein_408,GCF_007836855.1;protein_88,,,,,
GCF_006337745.1;protein_860,GCF_016749335.1;protein_661,GCF_030062605.1;protein_1395,GCF_003636855.2;protein_1186,GCF_007836855.1;protein_777,,,,,
GCF_006337745.1;protein_861,GCF_016749335.1;protein_660,GCF_030062605.1;protein_1396,GCF_003636855.2;protein_1187,GCF_007836855.1;protein_776,,,,,
GCF_006337745.1;protein_862,GCF_016749335.1;protein_659,GCF_030062605.1;protein_1397,GCF_003636855.2;protein_1188,GCF_007836855.1;protein_775,,,,,
GCF_006337745.1;protein_863,GCF_016749335.1;protein_658,GCF_030062605.1;protein_1398,GCF_003636855.2;protein_1189,GCF_007836855.1;protein_774,,,,,
GCF_006337745.1;protein_864,GCF_016749335.1;protein_657,,GCF_003636855.2;protein_1190,GCF_007836855.1;protein_773,,,,,
GCF_006337745.1;protein_865,GCF_016749335.1;protein_656,GCF_030062605.1;protein_493,GCF_003636855.2;protein_1191,GCF_007836855.1;protein_772,,,,,
GCF_006337745.1;protein_866,GCF_016749335.1;protein_655,GCF_030062605.1;protein_492,GCF_003636855.2;protein_1192,GCF_007836855.1;protein_771,,,,,
GCF_006337745.1;protein_867,GCF_016749335.1;protein_654,GCF_030062605.1;protein_491,GCF_003636855.2;protein_1193,GCF_007836855.1;protein_770,,,,,
GCF_006337745.1;protein_868,GCF_016749335.1;protein_653,GCF_030062605.1;protein_490,GCF_003636855.2;protein_1194,GCF_007836855.1;protein_769,,,,,
GCF_006337745.1;protein_869,GCF_016749335.1;protein_652,GCF_030062605.1;protein_489,GCF_003636855.2;protein_1195,GCF_007836855.1;protein_768,,,,,
GCF_016749335.1;protein_1364,GCF_003636855.2;protein_411,GCF_007836855.1;protein_91,,GCF_030062605.1;protein_1400,GCF_006337745.1;protein_87,,,,
GCF_006337745.1;protein_870,GCF_016749335.1;protein_651,GCF_030062605.1;protein_488,GCF_003636855.2;protein_1196,GCF_007836855.1;protein_767,,,,,
GCF_006337745.1;protein_871,GCF_016749335.1;protein_650,GCF_030062605.1;protein_487,GCF_003636855.2;protein_1197,GCF_007836855.1;protein_766,,,,,
GCF_006337745.1;protein_872,GCF_016749335.1;protein_649,GCF_030062605.1;protein_486,GCF_003636855.2;protein_1198,GCF_007836855.1;protein_765,,,,,
GCF_006337745.1;protein_873,,,GCF_003636855.2;protein_1199,,,,,,
GCF_006337745.1;protein_874,,,GCF_003636855.2;protein_1230,,,,,,
GCF_006337745.1;protein_875,GCF_016749335.1;protein_647,GCF_030062605.1;protein_484,GCF_003636855.2;protein_1231,GCF_007836855.1;protein_763,,,,,
GCF_006337745.1;protein_876,,GCF_030062605.1;protein_483,GCF_003636855.2;protein_1232,GCF_007836855.1;protein_762,,,,,
GCF_006337745.1;protein_877,GCF_016749335.1;protein_640,GCF_030062605.1;protein_482,GCF_003636855.2;protein_1233,GCF_007836855.1;protein_761,,,,,
GCF_006337745.1;protein_878,GCF_016749335.1;protein_639,GCF_030062605.1;protein_481,GCF_003636855.2;protein_1234,GCF_007836855.1;protein_760,,,,,
GCF_006337745.1;protein_879,GCF_016749335.1;protein_638,GCF_030062605.1;protein_480,GCF_003636855.2;protein_1235,GCF_007836855.1;protein_759,,,,,
GCF_006337745.1;protein_88,,,GCF_003636855.2;protein_412,GCF_007836855.1;protein_92,,,,,
GCF_006337745.1;protein_880,GCF_016749335.1;protein_637,GCF_030062605.1;protein_479,GCF_003636855.2;protein_1236,GCF_007836855.1;protein_758,,,,,
GCF_006337745.1;protein_881,GCF_016749335.1;protein_636,GCF_030062605.1;protein_478,GCF_003636855.2;protein_1237,GCF_007836855.1;protein_757,,,,,
GCF_006337745.1;protein_882,GCF_016749335.1;protein_635,GCF_030062605.1;protein_477,GCF_003636855.2;protein_1238,GCF_007836855.1;protein_756,,,,,
GCF_006337745.1;protein_883,GCF_016749335.1;protein_634,GCF_030062605.1;protein_476,GCF_003636855.2;protein_1239,GCF_007836855.1;protein_755,,,,,
GCF_006337745.1;protein_884,GCF_016749335.1;protein_633,GCF_030062605.1;protein_475,GCF_003636855.2;protein_1240,GCF_007836855.1;protein_754,,,,,
GCF_006337745.1;protein_885,GCF_016749335.1;protein_632,GCF_030062605.1;protein_474,GCF_003636855.2;protein_1241,GCF_007836855.1;protein_753,,,,,
GCF_006337745.1;protein_886,GCF_016749335.1;protein_631,GCF_030062605.1;protein_473,GCF_003636855.2;protein_1242,GCF_007836855.1;protein_752,,,,,
GCF_006337745.1;protein_887,GCF_016749335.1;protein_630,GCF_030062605.1;protein_472,GCF_003636855.2;protein_1243,GCF_007836855.1;protein_751,,,,,
GCF_006337745.1;protein_888,GCF_016749335.1;protein_629,GCF_030062605.1;protein_471,GCF_003636855.2;protein_1244,GCF_007836855.1;protein_750,,,,,
GCF_006337745.1;protein_889,GCF_016749335.1;protein_628,GCF_030062605.1;protein_470,GCF_003636855.2;protein_1245,GCF_007836855.1;protein_749,,,,,
GCF_006337745.1;protein_890,GCF_016749335.1;protein_627,GCF_030062605.1;protein_469,GCF_003636855.2;protein_1246,GCF_007836855.1;protein_748,,,,,
GCF_006337745.1;protein_891,GCF_016749335.1;protein_626,GCF_030062605.1;protein_468,GCF_003636855.2;protein_1247,GCF_007836855.1;protein_747,,,,,
GCF_006337745.1;protein_892,GCF_016749335.1;protein_625,GCF_030062605.1;protein_467,GCF_003636855.2;protein_1248,GCF_007836855.1;protein_746,,,,,
GCF_006337745.1;protein_893,GCF_016749335.1;protein_624,GCF_030062605.1;protein_466,GCF_003636855.2;protein_1249,GCF_007836855.1;protein_745,,,,,
GCF_006337745.1;protein_894,GCF_016749335.1;protein_623,GCF_030062605.1;protein_465,GCF_003636855.2;protein_1250,GCF_007836855.1;protein_744,,,,,
GCF_006337745.1;protein_895,GCF_016749335.1;protein_622,GCF_030062605.1;protein_464,GCF_003636855.2;protein_1251,GCF_007836855.1;protein_743,,,,,
GCF_006337745.1;protein_896,GCF_016749335.1;protein_621,GCF_030062605.1;protein_463,GCF_003636855.2;protein_1252,GCF_007836855.1;protein_742,,,,,
GCF_003636855.2;protein_1253,GCF_006337745.1;protein_897,,GCF_030062605.1;protein_462,GCF_007836855.1;protein_741,,,,,
GCF_030062605.1;protein_461,GCF_003636855.2;protein_1254,,GCF_006337745.1;protein_898,GCF_007836855.1;protein_740,GCF_016749335.1;protein_619,,,,
GCF_006337745.1;protein_899,GCF_016749335.1;protein_617,GCF_030062605.1;protein_459,GCF_003636855.2;protein_1256,GCF_007836855.1;protein_738,,,,,
GCF_006337745.1;protein_9,,GCF_030062605.1;protein_79,,GCF_007836855.1;protein_10,,,,,
GCF_006337745.1;protein_90,GCF_016749335.1;protein_1361,GCF_030062605.1;protein_1403,GCF_003636855.2;protein_414,GCF_007836855.1;protein_94,,,,,
GCF_006337745.1;protein_900,GCF_016749335.1;protein_616,GCF_030062605.1;protein_458,GCF_003636855.2;protein_1257,GCF_007836855.1;protein_737,,,,,
GCF_006337745.1;protein_901,GCF_016749335.1;protein_615,GCF_030062605.1;protein_457,GCF_003636855.2;protein_1258,GCF_007836855.1;protein_736,,,,,
GCF_006337745.1;protein_902,GCF_016749335.1;protein_614,GCF_030062605.1;protein_456,GCF_003636855.2;protein_1259,GCF_007836855.1;protein_735,,,,,
GCF_006337745.1;protein_903,GCF_016749335.1;protein_613,GCF_030062605.1;protein_455,GCF_003636855.2;protein_1260,GCF_007836855.1;protein_734,,,,,
GCF_006337745.1;protein_907,GCF_016749335.1;protein_610,GCF_030062605.1;protein_453,GCF_003636855.2;protein_1263,GCF_007836855.1;protein_731,,,,,
GCF_006337745.1;protein_908,GCF_016749335.1;protein_609,GCF_030062605.1;protein_452,GCF_003636855.2;protein_1264,GCF_007836855.1;protein_730,,,,,
GCF_006337745.1;protein_909,GCF_016749335.1;protein_608,GCF_030062605.1;protein_451,GCF_003636855.2;protein_1265,GCF_007836855.1;protein_729,,,,,
GCF_006337745.1;protein_91,GCF_016749335.1;protein_1360,GCF_030062605.1;protein_1404,GCF_003636855.2;protein_415,GCF_007836855.1;protein_95,,,,,
GCF_006337745.1;protein_910,GCF_016749335.1;protein_607,GCF_030062605.1;protein_450,GCF_003636855.2;protein_1266,GCF_007836855.1;protein_728,,,,,
GCF_006337745.1;protein_911,GCF_016749335.1;protein_606,GCF_030062605.1;protein_449,GCF_003636855.2;protein_1267,GCF_007836855.1;protein_727,,,,,
GCF_006337745.1;protein_912,GCF_016749335.1;protein_605,GCF_030062605.1;protein_448,GCF_003636855.2;protein_1268,GCF_007836855.1;protein_726,,,,,
GCF_006337745.1;protein_913,GCF_016749335.1;protein_604,GCF_030062605.1;protein_447,GCF_003636855.2;protein_1269,GCF_007836855.1;protein_725,,,,,
GCF_006337745.1;protein_914,GCF_016749335.1;protein_603,GCF_030062605.1;protein_446,GCF_003636855.2;protein_1270,GCF_007836855.1;protein_724,,,,,
GCF_006337745.1;protein_915,GCF_016749335.1;protein_602,GCF_030062605.1;protein_445,GCF_003636855.2;protein_1271,GCF_007836855.1;protein_723,,,,,
GCF_006337745.1;protein_916,,,,GCF_007836855.1;protein_722,,,,,
GCF_006337745.1;protein_918,GCF_016749335.1;protein_600,GCF_030062605.1;protein_443,GCF_003636855.2;protein_1273,GCF_007836855.1;protein_720,,,,,
GCF_006337745.1;protein_919,GCF_016749335.1;protein_599,GCF_030062605.1;protein_442,GCF_003636855.2;protein_1274,GCF_007836855.1;protein_719,,,,,
GCF_006337745.1;protein_92,GCF_016749335.1;protein_1359,GCF_030062605.1;protein_1405,GCF_003636855.2;protein_416,GCF_007836855.1;protein_96,,,,,
GCF_006337745.1;protein_920,GCF_016749335.1;protein_598,GCF_030062605.1;protein_441,GCF_003636855.2;protein_1275,GCF_007836855.1;protein_718,,,,,
GCF_006337745.1;protein_921,GCF_016749335.1;protein_597,GCF_030062605.1;protein_440,GCF_003636855.2;protein_1276,GCF_007836855.1;protein_717,,,,,
GCF_006337745.1;protein_922,GCF_016749335.1;protein_596,GCF_030062605.1;protein_439,GCF_003636855.2;protein_1277,GCF_007836855.1;protein_716,,,,,
GCF_006337745.1;protein_923,GCF_016749335.1;protein_595,GCF_030062605.1;protein_438,GCF_003636855.2;protein_1278,GCF_007836855.1;protein_715,,,,,
GCF_006337745.1;protein_927,GCF_016749335.1;protein_593,GCF_030062605.1;protein_436,GCF_003636855.2;protein_1280,GCF_007836855.1;protein_713,,,,,
GCF_006337745.1;protein_928,GCF_016749335.1;protein_592,GCF_030062605.1;protein_435,GCF_003636855.2;protein_1281,GCF_007836855.1;protein_712,,,,,
GCF_006337745.1;protein_929,GCF_016749335.1;protein_591,GCF_030062605.1;protein_434,GCF_003636855.2;protein_1282,GCF_007836855.1;protein_711,,,,,
GCF_006337745.1;protein_930,GCF_016749335.1;protein_590,GCF_030062605.1;protein_433,GCF_003636855.2;protein_1283,GCF_007836855.1;protein_710,,,,,
GCF_006337745.1;protein_931,GCF_016749335.1;protein_589,GCF_030062605.1;protein_432,GCF_003636855.2;protein_1284,GCF_007836855.1;protein_709,,,,,
