GCF_048571455.1;protein_2266,GCF_053078305.1;protein_3315,GCF_000005845.2;protein_1093,GCF_000005845.2;protein_1094,,GCF_004358365.1;protein_723,GCF_048568965.1;protein_3300,,,,,,
GCF_004358365.1;protein_724,GCF_048568965.1;protein_3301,GCF_000005845.2;protein_1092,GCF_053078305.1;protein_3316,GCF_048571455.1;protein_2265,,,,,,,,
GCF_004358365.1;protein_725,GCF_048568965.1;protein_3302,GCF_000005845.2;protein_1091,GCF_053078305.1;protein_3317,GCF_048571455.1;protein_2264,,,,,,,,
GCF_004358365.1;protein_726,GCF_048568965.1;protein_3303,GCF_000005845.2;protein_1090,GCF_053078305.1;protein_3318,GCF_048571455.1;protein_2263,,,,,,,,
GCF_004358365.1;protein_727,GCF_048568965.1;protein_3304,GCF_000005845.2;protein_1089,GCF_053078305.1;protein_3319,GCF_048571455.1;protein_2262,,,,,,,,
GCF_004358365.1;protein_728,GCF_048568965.1;protein_3305,GCF_000005845.2;protein_1088,GCF_053078305.1;protein_3320,GCF_048571455.1;protein_2261,,,,,,,,
GCF_004358365.1;protein_729,GCF_048568965.1;protein_3306,GCF_000005845.2;protein_1087,GCF_053078305.1;protein_3321,GCF_048571455.1;protein_2260,,,,,,,,
GCF_004358365.1;protein_73,GCF_048568965.1;protein_2971,GCF_000005845.2;protein_1465,GCF_053078305.1;protein_2935,GCF_048571455.1;protein_2886,,,,,,,,
GCF_004358365.1;protein_730,GCF_048568965.1;protein_3307,GCF_000005845.2;protein_1086,GCF_053078305.1;protein_3322,GCF_048571455.1;protein_2259,,,,,,,,
GCF_004358365.1;protein_731,GCF_048568965.1;protein_3308,GCF_000005845.2;protein_1085,GCF_053078305.1;protein_3323,GCF_048571455.1;protein_2258,,,,,,,,
GCF_004358365.1;protein_732,GCF_048568965.1;protein_3309,GCF_000005845.2;protein_1084,GCF_053078305.1;protein_3324,GCF_048571455.1;protein_2257,,,,,,,,
GCF_004358365.1;protein_733,GCF_048568965.1;protein_3310,GCF_000005845.2;protein_1083,GCF_053078305.1;protein_3325,GCF_048571455.1;protein_2256,,,,,,,,
GCF_004358365.1;protein_734,GCF_048568965.1;protein_3311,GCF_000005845.2;protein_1082,GCF_053078305.1;protein_3326,GCF_048571455.1;protein_2255,,,,,,,,
GCF_004358365.1;protein_735,GCF_048568965.1;protein_3312,GCF_000005845.2;protein_1081,GCF_053078305.1;protein_3327,GCF_048571455.1;protein_2254,,,,,,,,
GCF_004358365.1;protein_736,GCF_048568965.1;protein_3313,GCF_000005845.2;protein_1080,GCF_053078305.1;protein_3328,GCF_048571455.1;protein_2253,,,,,,,,
GCF_004358365.1;protein_737,GCF_048568965.1;protein_3314,GCF_000005845.2;protein_1079,GCF_053078305.1;protein_3329,GCF_048571455.1;protein_2252,,,,,,,,
GCF_004358365.1;protein_738,GCF_048568965.1;protein_3315,GCF_000005845.2;protein_1078,GCF_053078305.1;protein_3330,GCF_048571455.1;protein_2251,,,,,,,,
GCF_004358365.1;protein_739,GCF_048568965.1;protein_3316,GCF_000005845.2;protein_1077,GCF_053078305.1;protein_3331,GCF_048571455.1;protein_2250,,,,,,,,
GCF_004358365.1;protein_74,GCF_048568965.1;protein_2970,GCF_000005845.2;protein_1464,GCF_053078305.1;protein_2936,GCF_048571455.1;protein_2885,,,,,,,,
GCF_004358365.1;protein_740,GCF_048568965.1;protein_3317,GCF_000005845.2;protein_1076,GCF_053078305.1;protein_3332,GCF_048571455.1;protein_2249,,,,,,,,
GCF_004358365.1;protein_741,GCF_048568965.1;protein_3318,GCF_000005845.2;protein_1075,GCF_053078305.1;protein_3333,GCF_048571455.1;protein_2248,,,,,,,,
GCF_004358365.1;protein_742,GCF_048568965.1;protein_3319,GCF_000005845.2;protein_1074,GCF_053078305.1;protein_3334,GCF_048571455.1;protein_2247,,,,,,,,
GCF_004358365.1;protein_743,GCF_048568965.1;protein_3320,GCF_000005845.2;protein_1073,GCF_053078305.1;protein_3335,GCF_048571455.1;protein_2246,,,,,,,,
GCF_004358365.1;protein_744,GCF_048568965.1;protein_3321,GCF_000005845.2;protein_1072,GCF_053078305.1;protein_3336,GCF_048571455.1;protein_2245,,,,,,,,
GCF_004358365.1;protein_745,GCF_048568965.1;protein_3322,GCF_000005845.2;protein_1071,GCF_053078305.1;protein_3337,GCF_048571455.1;protein_2244,,,,,,,,
GCF_004358365.1;protein_746,GCF_048568965.1;protein_3323,GCF_000005845.2;protein_1070,GCF_053078305.1;protein_3338,GCF_048571455.1;protein_2243,,,,,,,,
GCF_004358365.1;protein_747,GCF_048568965.1;protein_3324,GCF_000005845.2;protein_1069,GCF_053078305.1;protein_3339,GCF_048571455.1;protein_2242,,,,,,,,
GCF_004358365.1;protein_748,GCF_048568965.1;protein_3325,GCF_000005845.2;protein_1068,GCF_053078305.1;protein_3340,GCF_048571455.1;protein_2241,,,,,,,,
GCF_004358365.1;protein_749,GCF_048568965.1;protein_3326,GCF_000005845.2;protein_1067,GCF_053078305.1;protein_3341,GCF_048571455.1;protein_2240,,,,,,,,
GCF_004358365.1;protein_75,GCF_048568965.1;protein_2969,GCF_000005845.2;protein_1463,GCF_053078305.1;protein_2937,GCF_048571455.1;protein_2884,,,,,,,,
GCF_004358365.1;protein_750,GCF_048568965.1;protein_3327,GCF_000005845.2;protein_1066,GCF_053078305.1;protein_3342,GCF_048571455.1;protein_2239,,,,,,,,
GCF_004358365.1;protein_751,GCF_048568965.1;protein_3328,GCF_000005845.2;protein_1065,GCF_053078305.1;protein_3343,GCF_048571455.1;protein_2238,,,,,,,,
GCF_004358365.1;protein_752,GCF_048568965.1;protein_3329,GCF_000005845.2;protein_1064,GCF_053078305.1;protein_3344,GCF_048571455.1;protein_2237,,,,,,,,
GCF_004358365.1;protein_753,GCF_048568965.1;protein_3330,GCF_000005845.2;protein_1063,GCF_053078305.1;protein_3345,GCF_048571455.1;protein_2236,,,,,,,,
GCF_004358365.1;protein_754,GCF_048568965.1;protein_3331,GCF_000005845.2;protein_1062,GCF_053078305.1;protein_3346,GCF_048571455.1;protein_2235,,,,,,,,
GCF_004358365.1;protein_755,GCF_048568965.1;protein_3332,GCF_000005845.2;protein_1061,GCF_053078305.1;protein_3347,GCF_048571455.1;protein_2234,,,,,,,,
GCF_004358365.1;protein_756,GCF_048568965.1;protein_3333,GCF_000005845.2;protein_1060,GCF_053078305.1;protein_3348,GCF_048571455.1;protein_2233,,,,,,,,
GCF_004358365.1;protein_757,GCF_048568965.1;protein_3334,GCF_000005845.2;protein_1059,GCF_053078305.1;protein_3349,GCF_048571455.1;protein_2232,,,,,,,,
GCF_004358365.1;protein_758,GCF_048568965.1;protein_3335,GCF_000005845.2;protein_1057,GCF_053078305.1;protein_3350,GCF_048571455.1;protein_2231,,,,,,,,
GCF_004358365.1;protein_759,GCF_048568965.1;protein_3336,GCF_000005845.2;protein_1056,GCF_053078305.1;protein_3351,GCF_048571455.1;protein_2230,,,,,,,,
GCF_004358365.1;protein_76,GCF_048568965.1;protein_2968,GCF_000005845.2;protein_1462,GCF_053078305.1;protein_2938,GCF_048571455.1;protein_2883,,,,,,,,
GCF_004358365.1;protein_760,GCF_048568965.1;protein_3337,GCF_000005845.2;protein_1055,GCF_053078305.1;protein_3352,GCF_048571455.1;protein_2229,,,,,,,,
GCF_004358365.1;protein_761,GCF_048568965.1;protein_3338,GCF_000005845.2;protein_1054,GCF_053078305.1;protein_3353,GCF_048571455.1;protein_2228,,,,,,,,
GCF_004358365.1;protein_762,GCF_048568965.1;protein_3339,GCF_000005845.2;protein_1053,GCF_053078305.1;protein_3354,GCF_048571455.1;protein_2227,,,,,,,,
GCF_004358365.1;protein_763,GCF_048568965.1;protein_3340,GCF_000005845.2;protein_1052,GCF_053078305.1;protein_3355,GCF_048571455.1;protein_2226,,,,,,,,
GCF_004358365.1;protein_764,GCF_048568965.1;protein_3341,GCF_000005845.2;protein_1051,GCF_053078305.1;protein_3356,GCF_048571455.1;protein_2225,,,,,,,,
GCF_004358365.1;protein_765,GCF_048568965.1;protein_3342,GCF_000005845.2;protein_1050,GCF_053078305.1;protein_3357,GCF_048571455.1;protein_2224,,,,,,,,
GCF_004358365.1;protein_766,GCF_048568965.1;protein_3343,GCF_000005845.2;protein_1049,GCF_053078305.1;protein_3358,GCF_048571455.1;protein_2223,,,,,,,,
GCF_004358365.1;protein_767,GCF_048568965.1;protein_3344,GCF_000005845.2;protein_1048,GCF_053078305.1;protein_3359,GCF_048571455.1;protein_2222,,,,,,,,
GCF_004358365.1;protein_768,GCF_048568965.1;protein_3345,GCF_000005845.2;protein_1047,GCF_053078305.1;protein_3360,GCF_048571455.1;protein_2221,,,,,,,,
GCF_004358365.1;protein_769,GCF_048568965.1;protein_3346,GCF_000005845.2;protein_1046,GCF_053078305.1;protein_3361,,,,,,,,,
GCF_004358365.1;protein_77,GCF_048568965.1;protein_2967,GCF_000005845.2;protein_1461,GCF_053078305.1;protein_2939,GCF_048571455.1;protein_2882,,,,,,,,
GCF_004358365.1;protein_770,GCF_048568965.1;protein_3347,GCF_000005845.2;protein_1045,GCF_053078305.1;protein_3362,GCF_048571455.1;protein_2219,,,,,,,,
GCF_004358365.1;protein_771,GCF_048568965.1;protein_3348,GCF_000005845.2;protein_1044,GCF_053078305.1;protein_3363,GCF_048571455.1;protein_2218,,,,,,,,
GCF_004358365.1;protein_772,GCF_048568965.1;protein_3349,GCF_000005845.2;protein_1043,GCF_053078305.1;protein_3364,GCF_048571455.1;protein_2217,,,,,,,,
GCF_004358365.1;protein_773,GCF_048568965.1;protein_3350,GCF_000005845.2;protein_1042,GCF_053078305.1;protein_3365,GCF_048571455.1;protein_2216,,,,,,,,
GCF_004358365.1;protein_774,GCF_048568965.1;protein_3351,GCF_000005845.2;protein_1041,GCF_053078305.1;protein_3366,GCF_048571455.1;protein_2215,,,,,,,,
GCF_004358365.1;protein_775,GCF_048568965.1;protein_3352,GCF_000005845.2;protein_1040,GCF_053078305.1;protein_3367,GCF_048571455.1;protein_2214,,,,,,,,
GCF_004358365.1;protein_776,GCF_048568965.1;protein_3353,GCF_000005845.2;protein_1039,GCF_053078305.1;protein_3368,GCF_048571455.1;protein_2213,,,,,,,,
GCF_004358365.1;protein_777,GCF_048568965.1;protein_3354,GCF_000005845.2;protein_1038,GCF_053078305.1;protein_3369,GCF_048571455.1;protein_2212,,,,,,,,
GCF_004358365.1;protein_778,GCF_048568965.1;protein_3355,GCF_000005845.2;protein_1037,GCF_053078305.1;protein_3370,GCF_048571455.1;protein_2211,,,,,,,,
GCF_004358365.1;protein_779,GCF_048568965.1;protein_3356,GCF_000005845.2;protein_1036,GCF_053078305.1;protein_3371,GCF_048571455.1;protein_2210,,,,,,,,
GCF_004358365.1;protein_78,GCF_048568965.1;protein_2966,GCF_000005845.2;protein_1460,GCF_053078305.1;protein_2940,GCF_048571455.1;protein_2881,,,,,,,,
GCF_004358365.1;protein_780,GCF_048568965.1;protein_3357,GCF_000005845.2;protein_1035,GCF_053078305.1;protein_3372,GCF_048571455.1;protein_2209,,,,,,,,
GCF_004358365.1;protein_781,GCF_048568965.1;protein_3358,GCF_000005845.2;protein_1034,GCF_053078305.1;protein_3373,GCF_048571455.1;protein_2208,,,,,,,,
GCF_004358365.1;protein_782,GCF_048568965.1;protein_3359,GCF_000005845.2;protein_1033,GCF_053078305.1;protein_3374,GCF_048571455.1;protein_2207,,,,,,,,
GCF_004358365.1;protein_783,GCF_048568965.1;protein_3360,GCF_000005845.2;protein_1032,GCF_053078305.1;protein_3375,GCF_048571455.1;protein_2206,,,,,,,,
GCF_004358365.1;protein_784,GCF_048568965.1;protein_3361,GCF_000005845.2;protein_1031,GCF_053078305.1;protein_3376,GCF_048571455.1;protein_2205,,,,,,,,
GCF_004358365.1;protein_785,GCF_048568965.1;protein_3362,GCF_000005845.2;protein_1030,GCF_053078305.1;protein_3377,GCF_048571455.1;protein_2204,,,,,,,,
GCF_004358365.1;protein_786,GCF_048568965.1;protein_3363,GCF_000005845.2;protein_1029,GCF_053078305.1;protein_3378,GCF_048571455.1;protein_2203,,,,,,,,
GCF_004358365.1;protein_787,GCF_048568965.1;protein_3364,GCF_000005845.2;protein_1028,GCF_053078305.1;protein_3379,GCF_048571455.1;protein_2202,,,,,,,,
GCF_004358365.1;protein_788,GCF_048568965.1;protein_3365,GCF_000005845.2;protein_1027,GCF_053078305.1;protein_3380,GCF_048571455.1;protein_2201,,,,,,,,
GCF_004358365.1;protein_789,GCF_048568965.1;protein_3366,GCF_000005845.2;protein_1026,GCF_053078305.1;protein_3381,GCF_048571455.1;protein_2200,,,,,,,,
GCF_004358365.1;protein_79,GCF_048568965.1;protein_2965,GCF_000005845.2;protein_1459,GCF_053078305.1;protein_2941,GCF_048571455.1;protein_2880,,,,,,,,
GCF_004358365.1;protein_790,GCF_048568965.1;protein_3367,GCF_000005845.2;protein_1025,GCF_053078305.1;protein_3382,GCF_048571455.1;protein_2199,,,,,,,,
GCF_004358365.1;protein_791,GCF_048568965.1;protein_3368,GCF_000005845.2;protein_1024,GCF_053078305.1;protein_3383,GCF_048571455.1;protein_2198,,,,,,,,
GCF_004358365.1;protein_792,GCF_048568965.1;protein_3369,GCF_000005845.2;protein_1023,GCF_053078305.1;protein_3384,GCF_048571455.1;protein_2197,,,,,,,,
GCF_004358365.1;protein_793,GCF_048568965.1;protein_3370,GCF_000005845.2;protein_1022,GCF_053078305.1;protein_3385,GCF_048571455.1;protein_2196,,,,,,,,
GCF_004358365.1;protein_794,GCF_048568965.1;protein_3371,GCF_000005845.2;protein_1021,GCF_053078305.1;protein_3386,GCF_048571455.1;protein_2195,,,,,,,,
GCF_004358365.1;protein_795,GCF_048568965.1;protein_3372,GCF_000005845.2;protein_1020,GCF_053078305.1;protein_3387,GCF_048571455.1;protein_2194,,,,,,,,
GCF_004358365.1;protein_796,GCF_048568965.1;protein_3373,GCF_000005845.2;protein_1019,GCF_053078305.1;protein_3388,GCF_048571455.1;protein_2193,,,,,,,,
GCF_004358365.1;protein_797,GCF_048568965.1;protein_3374,GCF_000005845.2;protein_1018,GCF_053078305.1;protein_3389,GCF_048571455.1;protein_2192,,,,,,,,
GCF_004358365.1;protein_798,GCF_048568965.1;protein_3375,GCF_000005845.2;protein_1017,GCF_053078305.1;protein_3390,GCF_048571455.1;protein_2191,,,,,,,,
GCF_004358365.1;protein_799,GCF_048568965.1;protein_3376,GCF_000005845.2;protein_1016,GCF_053078305.1;protein_3391,GCF_048571455.1;protein_2190,,,,,,,,
GCF_004358365.1;protein_8,GCF_048568965.1;protein_3035,GCF_000005845.2;protein_1520,GCF_053078305.1;protein_2875,GCF_048571455.1;protein_2950,,,,,,,,
GCF_004358365.1;protein_80,GCF_048568965.1;protein_2964,GCF_000005845.2;protein_1458,GCF_053078305.1;protein_2942,GCF_048571455.1;protein_2879,,,,,,,,
GCF_004358365.1;protein_800,GCF_048568965.1;protein_3377,GCF_000005845.2;protein_1015,GCF_053078305.1;protein_3392,GCF_048571455.1;protein_2189,,,,,,,,
GCF_004358365.1;protein_801,GCF_048568965.1;protein_3378,GCF_000005845.2;protein_1014,GCF_053078305.1;protein_3393,GCF_048571455.1;protein_2188,,,,,,,,
GCF_004358365.1;protein_802,GCF_048568965.1;protein_3379,GCF_000005845.2;protein_1013,GCF_053078305.1;protein_3394,GCF_048571455.1;protein_2187,,,,,,,,
GCF_004358365.1;protein_803,GCF_048568965.1;protein_3380,GCF_000005845.2;protein_1012,GCF_053078305.1;protein_3395,GCF_048571455.1;protein_2186,,,,,,,,
GCF_004358365.1;protein_804,GCF_048568965.1;protein_3381,GCF_000005845.2;protein_1011,GCF_053078305.1;protein_3396,GCF_048571455.1;protein_2185,,,,,,,,
GCF_004358365.1;protein_805,GCF_048568965.1;protein_3382,GCF_000005845.2;protein_1010,GCF_053078305.1;protein_3397,GCF_048571455.1;protein_2184,,,,,,,,
GCF_004358365.1;protein_806,GCF_048568965.1;protein_3383,GCF_000005845.2;protein_1009,GCF_053078305.1;protein_3398,GCF_048571455.1;protein_2183,,,,,,,,
GCF_004358365.1;protein_807,GCF_048568965.1;protein_3384,GCF_000005845.2;protein_1008,GCF_053078305.1;protein_3399,GCF_048571455.1;protein_2182,,,,,,,,
GCF_004358365.1;protein_808,GCF_048568965.1;protein_3385,GCF_000005845.2;protein_1007,GCF_053078305.1;protein_3400,GCF_048571455.1;protein_2181,,,,,,,,
GCF_004358365.1;protein_809,GCF_053078305.1;protein_4357,GCF_048568965.1;protein_3386,GCF_048571455.1;protein_2180,,GCF_053078305.1;protein_4931,GCF_053078305.1;protein_794,GCF_053078305.1;protein_5303,,,,,
GCF_004358365.1;protein_81,GCF_048568965.1;protein_2963,GCF_000005845.2;protein_1457,,GCF_048571455.1;protein_2878,,,,,,,,
GCF_004358365.1;protein_818,GCF_048568965.1;protein_3395,,,GCF_048571455.1;protein_2170,,,,,,,,
GCF_004358365.1;protein_819,GCF_048568965.1;protein_3396,,,GCF_048571455.1;protein_2169,,,,,,,,
GCF_004358365.1;protein_82,GCF_048568965.1;protein_2962,,,GCF_048571455.1;protein_2877,,,,,,,,
GCF_004358365.1;protein_820,GCF_048568965.1;protein_3397,,,GCF_048571455.1;protein_2168,,,,,,,,
GCF_004358365.1;protein_823,GCF_048568965.1;protein_3400,,,GCF_048571455.1;protein_2165,,,,,,,,
GCF_004358365.1;protein_824,GCF_048568965.1;protein_3401,,,GCF_048571455.1;protein_2164,,,,,,,,
GCF_004358365.1;protein_826,GCF_048568965.1;protein_3403,,,GCF_048571455.1;protein_2162,,,,,,,,
GCF_004358365.1;protein_827,GCF_048568965.1;protein_3404,,,GCF_048571455.1;protein_2161,,,,,,,,
GCF_004358365.1;protein_828,GCF_048568965.1;protein_3405,,,GCF_048571455.1;protein_2160,,,,,,,,
GCF_004358365.1;protein_829,GCF_048568965.1;protein_3406,,,GCF_048571455.1;protein_2159,,,,,,,,
GCF_004358365.1;protein_83,GCF_048568965.1;protein_2961,GCF_000005845.2;protein_1455,GCF_053078305.1;protein_2947,GCF_048571455.1;protein_2876,,,,,,,,
GCF_004358365.1;protein_830,GCF_048568965.1;protein_3407,,,GCF_048571455.1;protein_2158,,,,,,,,
GCF_004358365.1;protein_831,GCF_048568965.1;protein_3408,,,GCF_048571455.1;protein_2157,,,,,,,,
GCF_004358365.1;protein_832,GCF_048568965.1;protein_3409,,,GCF_048571455.1;protein_2156,,,,,,,,
GCF_004358365.1;protein_834,GCF_048568965.1;protein_3411,,,GCF_048571455.1;protein_2154,,,,,,,,
GCF_004358365.1;protein_835,GCF_048568965.1;protein_3412,,,GCF_048571455.1;protein_2153,,,,,,,,
GCF_004358365.1;protein_836,GCF_048568965.1;protein_3413,,,GCF_048571455.1;protein_2152,,,,,,,,
GCF_004358365.1;protein_837,GCF_048568965.1;protein_3414,,,GCF_048571455.1;protein_2151,,,,,,,,
GCF_004358365.1;protein_838,GCF_048568965.1;protein_3415,,,GCF_048571455.1;protein_2150,,,,,,,,
GCF_004358365.1;protein_839,GCF_048568965.1;protein_3416,,GCF_053078305.1;protein_5234,GCF_048571455.1;protein_2149,,,,,,,,
GCF_004358365.1;protein_84,GCF_048568965.1;protein_2960,GCF_000005845.2;protein_1454,GCF_053078305.1;protein_2948,GCF_048571455.1;protein_2875,,,,,,,,
GCF_004358365.1;protein_840,GCF_048568965.1;protein_3417,,,GCF_048571455.1;protein_2148,,,,,,,,
GCF_004358365.1;protein_841,GCF_048568965.1;protein_3418,,,,,,,,,,,
GCF_048568965.1;protein_3419,GCF_004358365.1;protein_842,GCF_053078305.1;protein_4901,,GCF_053078305.1;protein_5260,GCF_048571455.1;protein_2147,,,,,,,
GCF_053078305.1;protein_4902,GCF_048568965.1;protein_3420,GCF_053078305.1;protein_5261,GCF_048571455.1;protein_2146,,GCF_004358365.1;protein_843,,,,,,,
GCF_053078305.1;protein_4903,GCF_053078305.1;protein_5262,GCF_004358365.1;protein_844,,GCF_048568965.1;protein_3421,GCF_048571455.1;protein_2145,,,,,,,
GCF_053078305.1;protein_5263,GCF_048571455.1;protein_2144,GCF_053078305.1;protein_5176,,GCF_004358365.1;protein_845,GCF_048568965.1;protein_3422,GCF_053078305.1;protein_4904,,,,,,
GCF_004358365.1;protein_846,GCF_048568965.1;protein_3423,,GCF_053078305.1;protein_5264,GCF_048571455.1;protein_2143,,,,,,,,
GCF_004358365.1;protein_847,GCF_048568965.1;protein_3424,,,GCF_048571455.1;protein_2142,,,,,,,,
GCF_004358365.1;protein_849,GCF_048568965.1;protein_3426,,,GCF_048571455.1;protein_2140,,,,,,,,
GCF_004358365.1;protein_85,GCF_048568965.1;protein_2959,GCF_000005845.2;protein_1453,GCF_053078305.1;protein_2949,GCF_048571455.1;protein_2874,,,,,,,,
GCF_004358365.1;protein_850,GCF_048568965.1;protein_3427,,GCF_053078305.1;protein_5277,GCF_048571455.1;protein_2139,,,,,,,,
GCF_004358365.1;protein_851,GCF_048568965.1;protein_3428,,GCF_053078305.1;protein_5278,GCF_048571455.1;protein_2138,,,,,,,,
GCF_048568965.1;protein_3429,GCF_048571455.1;protein_2137,,GCF_004358365.1;protein_852,GCF_053078305.1;protein_5279,GCF_053078305.1;protein_818,,,,,,,
GCF_004358365.1;protein_853,GCF_048568965.1;protein_3430,,GCF_053078305.1;protein_4869,,,,,,,,,
GCF_004358365.1;protein_854,GCF_048568965.1;protein_3431,,GCF_053078305.1;protein_4870,GCF_048571455.1;protein_2134,,,,,,,,
GCF_004358365.1;protein_855,GCF_048568965.1;protein_3432,,GCF_053078305.1;protein_4871,GCF_048571455.1;protein_2133,,,,,,,,
GCF_004358365.1;protein_856,GCF_048568965.1;protein_3433,,GCF_053078305.1;protein_4872,GCF_048571455.1;protein_2132,,,,,,,,
GCF_004358365.1;protein_857,GCF_048568965.1;protein_3434,,GCF_053078305.1;protein_4873,GCF_048571455.1;protein_2131,,,,,,,,
GCF_004358365.1;protein_86,GCF_048568965.1;protein_2958,GCF_000005845.2;protein_1452,GCF_053078305.1;protein_2950,GCF_048571455.1;protein_2873,,,,,,,,
GCF_004358365.1;protein_860,GCF_048568965.1;protein_3437,,GCF_053078305.1;protein_4876,GCF_048571455.1;protein_2128,,,,,,,,
GCF_004358365.1;protein_861,GCF_048568965.1;protein_3438,,,GCF_048571455.1;protein_2127,,,,,,,,
GCF_004358365.1;protein_862,GCF_048568965.1;protein_3439,,GCF_053078305.1;protein_5026,GCF_048571455.1;protein_2126,,,,,,,,
GCF_004358365.1;protein_863,GCF_048568965.1;protein_3440,,GCF_053078305.1;protein_5027,GCF_048571455.1;protein_2125,,,,,,,,
GCF_004358365.1;protein_864,GCF_048568965.1;protein_3441,,GCF_053078305.1;protein_5028,GCF_048571455.1;protein_2124,,,,,,,,
GCF_004358365.1;protein_865,GCF_048568965.1;protein_3442,,GCF_053078305.1;protein_5029,GCF_048571455.1;protein_2123,,,,,,,,
GCF_004358365.1;protein_866,GCF_048568965.1;protein_3443,,GCF_053078305.1;protein_5030,GCF_048571455.1;protein_2122,,,,,,,,
GCF_004358365.1;protein_867,GCF_048568965.1;protein_3444,,GCF_053078305.1;protein_5031,GCF_048571455.1;protein_2121,,,,,,,,
GCF_004358365.1;protein_868,GCF_048568965.1;protein_3445,,GCF_053078305.1;protein_5032,GCF_048571455.1;protein_2120,,,,,,,,
GCF_004358365.1;protein_869,GCF_048568965.1;protein_3446,,GCF_053078305.1;protein_5033,GCF_048571455.1;protein_2119,,,,,,,,
GCF_004358365.1;protein_87,GCF_048568965.1;protein_2957,GCF_000005845.2;protein_1451,GCF_053078305.1;protein_2951,GCF_048571455.1;protein_2872,,,,,,,,
GCF_004358365.1;protein_870,GCF_048568965.1;protein_3447,,GCF_053078305.1;protein_5034,GCF_048571455.1;protein_2118,,,,,,,,
GCF_004358365.1;protein_871,GCF_048568965.1;protein_3448,,GCF_053078305.1;protein_5035,GCF_048571455.1;protein_2117,,,,,,,,
GCF_004358365.1;protein_872,GCF_048568965.1;protein_3449,,GCF_053078305.1;protein_5036,GCF_048571455.1;protein_2116,,,,,,,,
GCF_004358365.1;protein_873,GCF_048568965.1;protein_3450,,GCF_053078305.1;protein_5037,GCF_048571455.1;protein_2115,,,,,,,,
GCF_004358365.1;protein_874,GCF_048568965.1;protein_3451,,GCF_053078305.1;protein_5038,GCF_048571455.1;protein_2114,,,,,,,,
GCF_004358365.1;protein_875,GCF_048568965.1;protein_3452,,,GCF_048571455.1;protein_2113,,,,,,,,
GCF_004358365.1;protein_876,GCF_048568965.1;protein_3453,,,GCF_048571455.1;protein_2112,,,,,,,,
GCF_004358365.1;protein_877,GCF_048568965.1;protein_3454,,,GCF_048571455.1;protein_2111,,,,,,,,
GCF_004358365.1;protein_878,GCF_053078305.1;protein_846,GCF_053078305.1;protein_2058,GCF_053078305.1;protein_5074,GCF_053078305.1;protein_5969,,GCF_048571455.1;protein_2110,GCF_053078305.1;protein_4889,GCF_053078305.1;protein_895,GCF_053078305.1;protein_5781,GCF_048568965.1;protein_6025,GCF_048568965.1;protein_3455,GCF_053078305.1;protein_5230
GCF_053078305.1;protein_5970,GCF_004358365.1;protein_879,GCF_053078305.1;protein_5231,,GCF_053078305.1;protein_5073,GCF_048571455.1;protein_2109,GCF_053078305.1;protein_845,GCF_053078305.1;protein_896,GCF_053078305.1;protein_2057,GCF_048568965.1;protein_3456,GCF_053078305.1;protein_5782,GCF_053078305.1;protein_4890,
GCF_004358365.1;protein_88,GCF_048568965.1;protein_2956,GCF_000005845.2;protein_1450,GCF_053078305.1;protein_2953,GCF_048571455.1;protein_2871,,,,,,,,
GCF_004358365.1;protein_881,GCF_048568965.1;protein_3458,,,GCF_048571455.1;protein_2107,,,,,,,,
GCF_004358365.1;protein_882,GCF_048568965.1;protein_3460,,,GCF_048571455.1;protein_2105,,,,,,,,
GCF_004358365.1;protein_883,GCF_048568965.1;protein_3461,,GCF_053078305.1;protein_3752,GCF_048571455.1;protein_2104,,,,,,,,
GCF_004358365.1;protein_884,GCF_048568965.1;protein_3462,,,GCF_048571455.1;protein_2103,,,,,,,,
GCF_004358365.1;protein_885,GCF_048568965.1;protein_3463,,,GCF_048571455.1;protein_2102,,,,,,,,
GCF_004358365.1;protein_887,GCF_048568965.1;protein_3465,,,GCF_048571455.1;protein_2100,,,,,,,,
GCF_004358365.1;protein_888,GCF_048568965.1;protein_3466,,,GCF_048571455.1;protein_2099,,,,,,,,
GCF_004358365.1;protein_889,GCF_048568965.1;protein_3467,,,GCF_048571455.1;protein_2098,,,,,,,,
GCF_004358365.1;protein_89,GCF_048568965.1;protein_2955,GCF_000005845.2;protein_1449,GCF_053078305.1;protein_2954,GCF_048571455.1;protein_2870,,,,,,,,
GCF_004358365.1;protein_890,GCF_048568965.1;protein_3468,,,GCF_048571455.1;protein_2097,,,,,,,,
GCF_004358365.1;protein_891,GCF_048568965.1;protein_3469,,,GCF_048571455.1;protein_2096,,,,,,,,
GCF_004358365.1;protein_892,GCF_048568965.1;protein_3470,,,GCF_048571455.1;protein_2095,,,,,,,,
GCF_004358365.1;protein_893,GCF_048568965.1;protein_3471,,,GCF_048571455.1;protein_2094,,,,,,,,
GCF_004358365.1;protein_894,GCF_048568965.1;protein_3472,,,GCF_048571455.1;protein_2093,,,,,,,,
GCF_004358365.1;protein_895,GCF_048568965.1;protein_3473,,,GCF_048571455.1;protein_2092,,,,,,,,
GCF_004358365.1;protein_896,GCF_048568965.1;protein_3474,,,GCF_048571455.1;protein_2091,,,,,,,,
GCF_004358365.1;protein_897,GCF_048568965.1;protein_3475,,,GCF_048571455.1;protein_2090,,,,,,,,
GCF_004358365.1;protein_898,GCF_048568965.1;protein_3476,,,GCF_048571455.1;protein_2089,,,,,,,,
